OG_RIV_TEXT,OG_OXFORD_TEXT,RIVERSIDE_FILENAME,OXFORD_FILENAME,OUTPUT_FILENAME,LINE_NUMBER,MATCH,RIVERSIDE_SYLLABLES,OXFORD_SYLLABLES,RIVERSIDE_TEXT,OXFORD_TEXT,RIVERSIDE_SCANSION,OXFORD_SCANSION,RIVERSIDE_TAGGING,OXFORD_TAGGING,FLAG_COLOR
That duelleth in a cave of stoon,That dwelleth in a cave of stoon,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 70,DIFF,0,0,That duelleth in a cave of stoon,That dwelleth in a cave of stoon,      ,      ,that@pron dwellen@v%pr_3 in@prep a@indef_art cave@n1 of@prep ston@n,that@pron dwellen@v%pr_3 in@prep a@indef_art cave@n1 of@prep ston@n,green
Upon a strem that cometh fro Lete,"Upon a streem that cometh fro Lete,°",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 71,,9,9,Upon a strem that cometh fro Lete,Upon a streem that cometh fro Lete,Su S u S uS u Sx,Su S u S uS u Sx,upon@prep a@indef_art strem@n that@pron comen@v%pr_3 from@prep lete@n#propn,upon@prep a@indef_art strem@n that@pron comen@v%pr_3 from@prep lete@n#propn,
That is a flood of helle unswete,That is a flood° of helle unswete;°,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 72,,0,0,That is a flood of helle unswete,That is a flood of helle unswete,      ,      ,that@pron ben@v%pr_3 a@indef_art flod@n of@prep helle@n unswet@adj,that@pron ben@v%pr_3 a@indef_art flod@n of@prep helle@n unswet@adj,
Besyde a folk men clepeth Cymerie --,"Beside a folk men clepe Cimerie,°",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 73,DIFF,10,10,Besyde a folk men clepeth Cymerie,Beside a folk men clepe Cimerie,uSx u S u Su SuS,uSx u S u Su SuS,bisides@prep a@indef_art folk@n men@pron_impers clepen@v%pr_pl cimerie@n --@dash,bisides@prep a@indef_art folk@n men@pron_impers clepen@v%pr_pl cimerie@n,green
There slepeth ay this god unmerie,Ther° slepeth ay this god unmerie°,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 74,,9,9,There slepeth ay this god unmerie,Ther slepeth ay this god unmerie,Sx uS u S u SuS,S uS u S u SuS,ther@adv slepen@v%pr_3 ai@adv this@gram_adj god@n1 unmirie@adj,ther@adv slepen@v%pr_3 ai@adv this@gram_adj god@n1 unmirie@adj,
With his slepy thousand sones,With his slepy thousand sones,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 75,,0,0,With his slepy thousand sones,With his slepy thousand sones,    ,    ,with@prep his@pron1%gen slepi@adj thousand@num_adj sone@n%pl,with@prep his@pron1%gen slepi@adj thousand@num_adj sone@n%pl,
That alwey for to slepe hir wone is.,That alway for to slepe hir wone° is—,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 76,,10,10,That alwey for to slepe hir wone is,That alway for to slepe hir wone is,u Su S u Sx u Su S,u Su S u Sx u Su S,that@pron al-wei@adv for@prep#adv to@part slepen@v%inf here@pron%pl_gen wone@n ben@v%pr_3,that@pron al-wei@adv for@prep#adv to@part slepen@v%inf here@pron%pl_gen wone@n ben@v%pr_3,
And to this god that I of rede,"And to this god, that I of rede,°",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 77,,0,0,And to this god that I of rede,And to this god that I of rede,       ,       ,and@conj to@prep this@gram_adj god@n1 that@pron ich@pron%nom of@prep reden@v1%pr_1,and@conj to@prep this@gram_adj god@n1 that@pron ich@pron%nom of@prep reden@v1%pr_1,
Prey I that he wol me spede,"Prey I, that he wol me spede°",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 78,,0,0,Prey I that he wol me spede,Prey I that he wol me spede,      ,      ,preien@v1%pr_1 ich@pron%nom that@conj he@pron1%nom willen@v%pr_3 me@pron2%obj speden@v%inf,preien@v1%pr_1 ich@pron%nom that@conj he@pron1%nom willen@v%pr_3 me@pron2%obj speden@v%inf,
My sweven for to telle aryght,My sweven° for to telle aright,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 79,,0,0,My sweven for to telle aryght,My sweven for to telle aright,     ,     ,min@pron%gen sweven@n for@prep#adv to@part tellen@v%inf a-right@adv,min@pron%gen sweven@n for@prep#adv to@part tellen@v%inf a-right@adv,
Yf every drem stonde in his myght.,If every dreem stonde in his might.°,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 80,,10,10,Yf every drem stonde in his myght,If every dreem stonde in his might,u SuS u Su S u S,u SuS u Su S u S,if@conj everi@pron_gram_adj drem@n2 stonden@v1%pr_3 in@prep his@pron1%gen might@n,if@conj everi@pron_gram_adj drem@n2 stonden@v1%pr_3 in@prep his@pron1%gen might@n,
And he that mover ys of al,"And he, that mover is of al",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 81,,0,0,And he that mover ys of al,And he that mover is of al,      ,      ,and@conj he@pron1%nom that@pron mevere@n ben@v%pr_3 of@prep al@gram_adjas_n,and@conj he@pron1%nom that@pron mevere@n ben@v%pr_3 of@prep al@gram_adjas_n,
That is and was and ever shal,"That is and was, and ever shal",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 82,,0,0,That is and was and ever shal,That is and was and ever shal,      ,      ,that@pron ben@v%pr_3 and@conj ben@v%pt_3 and@conj ever@adv shulen@v1%pr_3,that@pron ben@v%pr_3 and@conj ben@v%pt_3 and@conj ever@adv shulen@v1%pr_3,
So yive hem joye that hyt here,So yive° hem joye that it here°,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 83,,0,0,So yive hem joye that hyt here,So yive hem joye that it here,      ,      ,so@adv yeven@v%pr_3 hem@pron%pl_obj joie@n that@pron hit@pron heren@v%pr_3,so@adv yeven@v%pr_3 hem@pron%pl_obj joie@n that@pron hit@pron heren@v%pr_3,
Of alle that they dreme to-yere,"Of alle that they dreme to-yere,°",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 84,,0,0,Of alle that they dreme toyere,Of alle that they dreme toyere,     ,     ,of@prep al@gram_adjas_n that@pron thei@pron%pl_nom dremen@v2%pr_pl to-yere@adv,of@prep al@gram_adjas_n that@pron thei@pron%pl_nom dremen@v2%pr_pl to-yere@adv,
And for to stonden alle in grace,And for to stonden alle in grace,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 85,,0,0,And for to stonden alle in grace,And for to stonden alle in grace,      ,      ,and@conj for@prep#adv to@part stonden@v1%inf al@gram_adj in@prep grace@n,and@conj for@prep#adv to@part stonden@v1%inf al@gram_adj in@prep grace@n,
"Of her loves, or in what place","Of hir loves, or in what° place",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 86,,0,0,Of her loves or in what place,Of hir loves or in what place,      ,      ,of@prep here@pron%pl_gen love@n1%pl or@conj in@prep what@gram_adj place@n,of@prep here@pron%pl_gen love@n1%pl or@conj in@prep what@gram_adj place@n,
That hem were levest for to stonde,That hem wer levest° for to stonde,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 87,,9,0,That hem were levest for to stonde,That hem wer levest for to stonde,S u Su Su S u Sx,      ,that@pron hem@pron%pl_obj ben@v%pt_3 lef@adj%sup for@prep#adv to@part stonden@v1%inf,that@pron hem@pron%pl_obj ben@v%pt_3 lef@adj%sup for@prep#adv to@part stonden@v1%inf,
And shelde hem fro poverte and shonde,"And shelde° hem fro poverte and shonde,°",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 88,,0,0,And shelde hem fro poverte and shonde,And shelde hem fro poverte and shonde,      ,      ,and@conj shelden@v%pr_3 hem@pron%pl_obj from@prep poverte@n and@conj shond@n1,and@conj shelden@v%pr_3 hem@pron%pl_obj from@prep poverte@n and@conj shond@n1,
And from unhap and ech disese,"And fro unhappe° and eche disese,°",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 89,,0,0,And from unhap and ech disese,And fro unhappe and eche disese,     ,     ,and@conj from@prep unhap@n and@conj ech@pron_gram_adj disese@n,and@conj from@prep unhap@n and@conj ech@pron_gram_adj disese@n,
And sende hem al that may hem plese,And sende hem al that may hem plese,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 90,,0,0,And sende hem al that may hem plese,And sende hem al that may hem plese,       ,       ,and@conj senden@v2%pr_3 hem@pron%pl_obj al@gram_adjas_n that@pron mouen@v3%pr_3 hem@pron%pl_obj plesen@v%inf,and@conj senden@v2%pr_3 hem@pron%pl_obj al@gram_adjas_n that@pron mouen@v3%pr_3 hem@pron%pl_obj plesen@v%inf,
That take hit wel and skorne hyt noght,"That° take it wel, and scorne it noght",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 91,,0,0,That take hit wel and skorne hyt noght,That take it wel and scorne it noght,       ,       ,that@pron taken@v%pr_pl hit@pron wel@adv and@conj scornen@v%pr_pl hit@pron nought@adv,that@pron taken@v%pr_pl hit@pron wel@adv and@conj scornen@v%pr_pl hit@pron nought@adv,
Ne hyt mysdemen in her thoght,Ne it misdemen° in her thoght,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 92,,0,0,Ne hyt mysdemen in her thoght,Ne it misdemen in her thoght,     ,     ,ne@conj1 hit@pron misdemen@v%pr_pl in@prep here@pron%pl_gen thought@n,ne@conj1 hit@pron misdemen@v%pr_pl in@prep here@pron%pl_gen thought@n,
Thorgh malicious entencion.,Through malicious entencioun.,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 93,,9,9,Thorgh malicious entencion,Through malicious entencioun,S uSuS uSuS,S uSuS uSuS,thurgh@prep malicious@adj entencioun@n,thurgh@prep malicious@adj entencioun@n,
And whoso thorgh presumpcion,"And whoso,° through presumpcioun",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 94,,0,0,And whoso thorgh presumpcion,And whoso through presumpcioun,   ,   ,and@conj who-so@pron%nom thurgh@prep presumpcioun@n,and@conj who-so@pron%nom thurgh@prep presumpcioun@n,
"Or hate, or skorn, or thorgh envye","Or hate or scorne, or through envie",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 95,,0,0,Or hate or skorn or thorgh envye,Or hate or scorne or through envie,      ,      ,or@conj hate@n or@conj scorn@n or@conj thurgh@prep envie@n,or@conj hate@n or@conj scorn@n or@conj thurgh@prep envie@n,
"Dispit, or jape, or vilanye","Dispit,° or jape,° or vilanie,°",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 96,,0,0,Dispit or jape or vilanye,Dispit or jape or vilanie,    ,    ,despit@n or@conj jape@n or@conj vileinie@n,despit@n or@conj jape@n or@conj vileinie@n,
"Mysdeme hyt, pray I Jesus God","Misdeme° it, preye I Jesus God",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 97,,0,0,Mysdeme hyt pray I Jesus God,Misdeme it preye I Jesus God,     ,     ,misdemen@v%pr_3 hit@pron preien@v1%pr_1 ich@pron%nom jesu@n1#propn god@n1#propn,misdemen@v%pr_3 hit@pron preien@v1%pr_1 ich@pron%nom jesu@n1#propn god@n1#propn,
"That (dreme he barefot, dreme he shod)","That (dreme he barfoot,° dreme he shod),°",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 98,,10,0,That dreme he barefot dreme he shod,That dreme he barfoot dreme he shod,u Su S uSu Sx u S,      ,that@pron dremen@v2%pr_3 he@pron1%nom bar-fot@adj&adv dremen@v2%pr_3 he@pron1%nom shon@v%ppl_abs,that@pron dremen@v2%pr_3 he@pron1%nom bar-fot@adj&adv dremen@v2%pr_3 he@pron1%nom shon@v%ppl_abs,
That every harm that any man,That every harm that any man,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 99,,9,9,That every harm that any man,That every harm that any man,S uSu S u Su S,S uSu S u Su S,that@conj everi@pron_gram_adj harm@n that@pron ani@gram_adj man@n,that@conj everi@pron_gram_adj harm@n that@pron ani@gram_adj man@n,
Hath had syth the world began,"Hath had, sith that the world began",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 100,DIFF,0,0,Hath had syth the world began,Hath had sith that the world began,     ,      ,haven@v%pr_3 haven@v%ppl sitthe@conj the@def_art world@n biginnen@v%pt_3,haven@v%pr_3 haven@v%ppl sitthe@conj  the@def_art world@n biginnen@v%pt_3,
Befalle hym therof or he sterve,"Befalle him therof, or he sterve,°",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 101,,0,0,Befalle hym therof or he sterve,Befalle him therof or he sterve,     ,     ,bifallen@v%pr_3 him@pron%obj ther-of@adv er@conj1 he@pron1%nom sterven@v%pr_3,bifallen@v%pr_3 him@pron%obj ther-of@adv er@conj1 he@pron1%nom sterven@v%pr_3,
And graunte he mote hit ful deserve,And graunte° he mote it ful deserve,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 102,,0,0,And graunte he mote hit ful deserve,And graunte he mote it ful deserve,      ,      ,and@conj graunten@v%inf he@pron1%nom moten@v2%pr_3 hit@pron ful@adv deserven@v%inf,and@conj graunten@v%inf he@pron1%nom moten@v2%pr_3 hit@pron ful@adv deserven@v%inf,
"Lo, with such a conclusion",Lo! with swich a conclusioun,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 103,,0,0,Lo with such a conclusion,Lo with swich a conclusioun,    ,    ,lo@interj with@prep swich@gram_adj a@indef_art conclusioun@n,lo@interj with@prep swich@gram_adj a@indef_art conclusioun@n,
As had of his avision,As had of his avisioun,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 104,,0,0,As had of his avision,As had of his avisioun,    ,    ,as@conj haven@v%pt_3 of@prep his@pron1%gen avisioun@n,as@conj haven@v%pt_3 of@prep his@pron1%gen avisioun@n,
"Cresus, that was kyng of Lyde","Cresus, that was king of Lyde,°",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 105,,0,0,Cresus that was kyng of Lyde,Cresus that was king of Lyde,     ,     ,cresus@n#propn that@pron ben@v%pt_3 king@n of@prep lide@n#propn,cresus@n#propn that@pron ben@v%pt_3 king@n of@prep lide@n#propn,
That high upon a gebet dyde.,That high upon a gebet° dide!,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 106,,0,0,That high upon a gebet dyde,That high upon a gebet dide,     ,     ,that@pron heighe@adv upon@prep a@indef_art gibete@n dien@v%pt_3,that@pron heighe@adv upon@prep a@indef_art gibete@n dien@v%pt_3,
This prayer shal he have of me;,This prayer shal he have of me;,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 107,,0,0,This prayer shal he have of me,This prayer shal he have of me,      ,      ,this@gram_adj preiere@n2 shulen@v1%pr_3 he@pron1%nom haven@v%inf of@prep me@pron2%obj,this@gram_adj preiere@n2 shulen@v1%pr_3 he@pron1%nom haven@v%inf of@prep me@pron2%obj,
I am no bet in charyte!,I am no bet° in charite!,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 108,,0,0,I am no bet in charyte,I am no bet in charite,     ,     ,ich@pron%nom ben@v%pr_1 no@adv bet@adj%comp in@prep charite@n,ich@pron%nom ben@v%pr_1 no@adv bet@adj%comp in@prep charite@n,
"Now herkeneth, as I have yow seyd","¶Now herkneth,° as I have you seid",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 109,,9,0,Now herkeneth as I have yow seyd,Now herkneth as I have you seid,S uSu S u Sx u S,      ,nou@adv herkenen@v%imp as@conj ich@pron%nom haven@v%pr_1 you@pron%pl_obj seien@v1%ppl,nou@adv herkenen@v%imp as@conj ich@pron%nom haven@v%pr_1 you@pron%pl_obj seien@v1%ppl,
What that I mette or I abreyd.,What that I mette or I abreid.°,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 110,,0,0,What that I mette or I abreyd,What that I mette or I abreid,      ,      ,what@pron that@pron ich@pron%nom meten@v3%pt_1 er@conj1 ich@pron%nom abreiden@v1%pt_1,what@pron that@pron ich@pron%nom meten@v3%pt_1 er@conj1 ich@pron%nom abreiden@v1%pt_1,
Of Decembre the tenthe day,Of Decembre the tenthe day,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 111,,0,0,Of Decembre the tenthe day,Of Decembre the tenthe day,    ,    ,of@prep decembre@n the@def_art tenthe@num_adj dai@n,of@prep decembre@n the@def_art tenthe@num_adj dai@n,
Whan hit was nyght to slepe I lay,"Whan it was night, to slepe I lay",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 112,,0,0,Whan hit was nyght to slepe I lay,Whan it was night to slepe I lay,       ,       ,whan@adv&conj hit@pron ben@v%pt_3 night@n to@part slepen@v%inf ich@pron%nom lien@v1%pt_1,whan@adv&conj hit@pron ben@v%pt_3 night@n to@part slepen@v%inf ich@pron%nom lien@v1%pt_1,
Ryght ther as I was wont to done,Right ther as I was wont° to done,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 113,,0,0,Ryght ther as I was wont to done,Right ther as I was wont to done,       ,       ,righte@adv ther@adv as@conj ich@pron%nom ben@v%pt_1 wonen@v1%ppl to@part don@v1%inf,righte@adv ther@adv as@conj ich@pron%nom ben@v%pt_1 wonen@v1%ppl to@part don@v1%inf,
And fil on slepe wonder sone,"And fil on slepe wonder sone,°",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 114,,0,0,And fil on slepe wonder sone,And fil on slepe wonder sone,     ,     ,and@conj fallen@v%pt_1 on@prep slep@n wonder@adv sone@adv,and@conj fallen@v%pt_1 on@prep slep@n wonder@adv sone@adv,
As he that wery was forgo,As he that wery was forgo°,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 115,,0,0,As he that wery was forgo,As he that wery was forgo,     ,     ,as@conj he@pron1%nom that@pron weri@adj ben@v%pt_3 forgon@v%ppl,as@conj he@pron1%nom that@pron weri@adj ben@v%pt_3 forgon@v%ppl,
On pilgrymage myles two,On° pilgrimage miles two,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 116,,0,0,On pilgrymage myles two,On pilgrimage miles two,   ,   ,on@prep pilgrimage@n mile@n1%pl two@num_adj,on@prep pilgrimage@n mile@n1%pl two@num_adj,
To the corseynt Leonard,"To the corseint Leonarde,°",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 117,,0,0,To the corseynt Leonard,To the corseint Leonarde,   ,   ,to@prep the@def_art cor-seint@n leonard@n#propn,to@prep the@def_art cor-seint@n leonard@n#propn,
To make lythe of that was hard.,To make lithe° of that° was harde.,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 118,,0,0,To make lythe of that was hard,To make lithe of that was harde,      ,      ,to@part maken@v1%inf lithe@adj of@prep that@pron ben@v%pt_3 hard@adj,to@part maken@v1%inf lithe@adj of@prep that@pron ben@v%pt_3 hard@adj,
"But as I slepte, me mette I was","But as I slept, me mette° I was",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 119,,0,0,But as I slepte me mette I was,But as I slept me mette I was,       ,       ,but@conj as@conj ich@pron%nom slepen@v%pt_3 me@pron2%obj meten@v3%pt_3 ich@pron%nom ben@v%pt_3,but@conj as@conj ich@pron%nom slepen@v%pt_3 me@pron2%obj meten@v3%pt_3 ich@pron%nom ben@v%pt_3,
Withyn a temple ymad of glas,Within a temple ymade° of glas;,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 120,,0,0,Withyn a temple ymad of glas,Within a temple ymade of glas,     ,     ,with-inne@prep a@indef_art temple@n1 imaken@v%ppl_abs of@prep glas@n,with-inne@prep a@indef_art temple@n1 imaken@v%ppl_abs of@prep glas@n,
