OG_RIV_TEXT,OG_OXFORD_TEXT,RIVERSIDE_FILENAME,OXFORD_FILENAME,OUTPUT_FILENAME,LINE_NUMBER,MATCH,RIVERSIDE_SYLLABLES,OXFORD_SYLLABLES,RIVERSIDE_TEXT,OXFORD_TEXT,RIVERSIDE_SCANSION,OXFORD_SCANSION,RIVERSIDE_TAGGING,OXFORD_TAGGING,FLAG_COLOR
The tapes of hir white voluper,The tapes° of hir white voluper°,data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3241,,10,10,The tapes of hir white voluper,The tapes of hir white voluper,u Su S u Su SuS,u Su S u Su SuS,the@def_art tape@n%pl of@prep hire@pron1%fem_gen whit@adj voluper@n,the@def_art tape@n%pl of@prep hire@pron1%fem_gen whit@adj voluper@n,green
Were of the same suyte of hir coler;,Were of the same suite° of hir coler;,data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3242,,10,10,Were of the same suyte of hir coler,Were of the same suite of hir coler,ux S u Su Sx u S uS,ux S u Su Sx u S uS,ben@v%pt_pl of@prep the@def_art same@gram_adj sute@n of@prep hire@pron1%fem_gen coler@n,ben@v%pt_pl of@prep the@def_art same@gram_adj sute@n of@prep hire@pron1%fem_gen coler@n,green
"Hir filet brood of silk, and set ful hye.","Hir filet brood° of silk, and set ful hye:",data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3243,,10,10,Hir filet brood of silk and set ful hye,Hir filet brood of silk and set ful hye,u Su S u S u S u S,u Su S u S u S u S,hire@pron1%fem_gen filet@n brod@adj of@prep silke@n and@conj setten@v%ppl_abs ful@adv heighe@adv,hire@pron1%fem_gen filet@n brod@adj of@prep silke@n and@conj setten@v%ppl_abs ful@adv heighe@adv,green
And sikerly she hadde a likerous ye;,And sikerly° she hadde a likerous° eye.,data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3244,,10,10,And sikerly she hadde a likerous ye,And sikerly she hadde a likerous eye,u SuS x ux S uSu S,u SuS x ux S uSu S,and@conj sikerli@adv she@pron%nom haven@v%pt_3 a@indef_art likerous@adj eie@n1,and@conj sikerli@adv she@pron%nom haven@v%pt_3 a@indef_art likerous@adj eie@n1,green
Ful smale ypulled were hire browes two,Ful smale ypulled° were hir browes two,data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3245,,10,10,Ful smale ypulled were hire browes two,Ful smale ypulled were hir browes two,u Sx uSu Sx ux Su S,u Sx uSu Sx u Su S,ful@adv smale@adv pullen@v%ppl ben@v%pt_pl hire@pron1%fem_gen broue@n%pl two@num_adj,ful@adv smale@adv pullen@v%ppl ben@v%pt_pl hire@pron1%fem_gen broue@n%pl two@num_adj,green
And tho were bent and blake as any sloo.,"And tho° were bent, and blake as any sloo.°",data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3246,,10,10,And tho were bent and blake as any sloo,And tho were bent and blake as any sloo,u S ux S u Sx u Su S,u S ux S u Sx u Su S,and@conj tho@pron2%pl ben@v%pt_pl benden@v1%ppl and@conj blak@adj as@conj ani@gram_adj slo@n,and@conj tho@pron2%pl ben@v%pt_pl benden@v1%ppl and@conj blak@adj as@conj ani@gram_adj slo@n,green
She was ful moore blisful on to see,She was ful more blisful on to see,data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3247,,10,10,She was ful moore blisful on to see,She was ful more blisful on to see,u S u Su Su S u S,u S u Su Su S u S,she@pron%nom ben@v%pt_3 ful@adv more@adv%comp blisful@adj on@adv1 to@part sen@v1%inf,she@pron%nom ben@v%pt_3 ful@adv more@adv%comp blisful@adj on@adv1 to@part sen@v1%inf,green
Than is the newe pere-jonette tree,Than is the newe perejonet° tree;,data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3248,,10,10,Than is the newe perejonette tree,Than is the newe perejonet tree,u S u Sx uSuSu S,u S u Su SuSu S,than@conj ben@v%pr_3 the@def_art neue@adj pere-jonette@n tre@n,than@conj ben@v%pr_3 the@def_art neue@adj pere-jonette@n tre@n,green
And softer than the wolle is of a wether.,And softer than the wolle is of a wether.°,data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3249,,10,10,And softer than the wolle is of a wether,And softer than the wolle is of a wether,u Su S u Sx u S u Sx,u Su S u Sx u S u Sx,and@conj softe@adj%comp than@conj the@def_art wol@n ben@v%pr_3 of@prep a@indef_art wether@n,and@conj softe@adj%comp than@conj the@def_art wol@n ben@v%pr_3 of@prep a@indef_art wether@n,green
And by hir girdel heeng a purs of lether,And by hir girdel° heeng a purs of lether,data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3250,,10,10,And by hir girdel heeng a purs of lether,And by hir girdel heeng a purs of lether,u S u Su S u S u Sx,u S u Su S u S u Sx,and@conj bi@prep hire@pron1%fem_gen girdel@n hongen@v%pt_3 a@indef_art purse@n of@prep lether@n,and@conj bi@prep hire@pron1%fem_gen girdel@n hongen@v%pt_3 a@indef_art purse@n of@prep lether@n,green
Tasseled with silk and perled with latoun.,"Tasseld with silk, and perled° with latoun.°",data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3251,,10,10,Tasseled with silk and perled with latoun,Tasseld with silk and perled with latoun,uSu S u S ux S uS,uS u S u Su S uS,tasselen@v%ppl_abs with@prep silke@n and@conj perled@adj with@prep latoun@n,tasselen@v%ppl_abs with@prep silke@n and@conj perled@adj with@prep latoun@n,green
"In al this world, to seken up and doun","In al this world, to seken up and doun",data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3252,,10,10,In al this world to seken up and doun,In al this world to seken up and doun,u S u S u Su S u S,u S u S u Su S u S,in@prep al@gram_adj this@gram_adj world@n to@part sechen@v%inf up@adv and@conj doun@adv,in@prep al@gram_adj this@gram_adj world@n to@part sechen@v%inf up@adv and@conj doun@adv,green
There nys no man so wys that koude thenche,"Ther nis no man so wis, that coude thenche°",data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3253,,10,10,There nys no man so wys that koude thenche,Ther nis no man so wis that coude thenche,ux S u S u S u Su Sx,u S u S u S u Su Sx,ther@adv ben@v%pr_3_neg no@gram_adj man@n so@adv wise@adj that@conj connen@v%pt_3 thinken@v2%inf,ther@adv ben@v%pr_3_neg no@gram_adj man@n so@adv wise@adj that@conj connen@v%pt_3 thinken@v2%inf,green
So gay a popelote or swich a wenche.,"So gay a popelote,° or swich a wenche.",data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3254,,10,10,So gay a popelote or swich a wenche,So gay a popelote or swich a wenche,u S u SuSx u S u Sx,u S u SuSx u S u Sx,so@adv gai@adj a@indef_art popelote@n or@conj swich@gram_adj a@indef_art wench@n,so@adv gai@adj a@indef_art popelote@n or@conj swich@gram_adj a@indef_art wench@n,green
Ful brighter was the shynyng of hir hewe,Ful brighter was the shining of hir hewe°,data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3255,,10,10,Ful brighter was the shynyng of hir hewe,Ful brighter was the shining of hir hewe,u Su S u Su S u Sx,u Su S u Su S u Sx,ful@adv bright@adj%comp ben@v%pt_3 the@def_art shininge@ger of@prep hire@pron1%fem_gen heu@n,ful@adv bright@adj%comp ben@v%pt_3 the@def_art shininge@ger of@prep hire@pron1%fem_gen heu@n,green
Than in the Tour the noble yforged newe.,Than in the Tour° the noble yforged newe.°,data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3256,,10,10,Than in the Tour the noble yforged newe,Than in the Tour the noble yforged newe,u S u S u Su Sux Sx,u S u S u Su Sux Sx,than@conj in@prep the@def_art tour@n1 the@def_art noble@n2 forgen@v%ppl_abs neue@adv,than@conj in@prep the@def_art tour@n1 the@def_art noble@n2 forgen@v%ppl_abs neue@adv,green
"But of hir song, it was as loude and yerne","But of hir song, it was as loude and yerne°",data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3257,,0,0,But of hir song it was as loude and yerne,But of hir song it was as loude and yerne,         ,         ,but@conj of@prep hire@pron1%fem_gen song@n hit@pron ben@v%pt_3 as@conj loude@adv and@conj yern@adj,but@conj of@prep hire@pron1%fem_gen song@n hit@pron ben@v%pt_3 as@conj loude@adv and@conj yern@adj,green
As any swalwe sittynge on a berne.,As any swalwe sittinge on a berne.°,data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3258,,10,10,As any swalwe sittynge on a berne,As any swalwe sittinge on a berne,u Su Sx uSu S u Sx,u Su Sx uSu S u Sx,as@conj ani@gram_adj swalwe@n sitten@v%prp_abs on@prep a@indef_art bern@n2,as@conj ani@gram_adj swalwe@n sitten@v%prp_abs on@prep a@indef_art bern@n2,green
Therto she koude skippe and make game,Therto° she coude skippe and make game,data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3259,,10,10,Therto she koude skippe and make game,Therto she coude skippe and make game,uS u Su Sx u Su Sx,uS u Su Sx u Su Sx,ther-to@adv she@pron%nom connen@v%pt_3 skippen@v%inf and@conj maken@v1%inf game@n,ther-to@adv she@pron%nom connen@v%pt_3 skippen@v%inf and@conj maken@v1%inf game@n,green
As any kyde or calf folwynge his dame.,As any kide° or calf folwinge his dame.°,data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3260,,10,10,As any kyde or calf folwynge his dame,As any kide or calf folwinge his dame,u Su Sx u S uSx u Sx,u Su Sx u S uSx u Sx,as@conj ani@gram_adj kide@n or@conj calf@n1 folwen@v%prp_abs his@pron1%gen dame@n,as@conj ani@gram_adj kide@n or@conj calf@n1 folwen@v%prp_abs his@pron1%gen dame@n,green
Hir mouth was sweete as bragot or the meeth,"Hir mouth was swete as bragot° or the meeth,°",data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3261,,10,10,Hir mouth was sweete as bragot or the meeth,Hir mouth was swete as bragot or the meeth,u S u Sx u Su S u S,u S u Sx u Su S u S,hire@pron1%fem_gen mouth@n ben@v%pt_3 swete@adj as@conj bragot@n or@conj the@def_art mede@n1,hire@pron1%fem_gen mouth@n ben@v%pt_3 swete@adj as@conj bragot@n or@conj the@def_art mede@n1,green
Or hoord of apples leyd in hey or heeth.,Or hord of apples leid in hey° or heeth.°,data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3262,,10,10,Or hoord of apples leyd in hey or heeth,Or hord of apples leid in hey or heeth,u S u Su S u S u S,u S u Su S u S u S,or@conj hord@n1 of@prep appel@n%pl leien@v1%ppl_abs in@prep hei@n or@conj heth@n,or@conj hord@n1 of@prep appel@n%pl leien@v1%ppl_abs in@prep hei@n or@conj heth@n,green
"Wynsynge she was, as is a joly colt","Winsinge° she was, as is a joly colt",data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3263,,10,10,Wynsynge she was as is a joly colt,Winsinge she was as is a joly colt,uSx u S u S u Su S,uSx u S u S u Su S,wincen@v%prp she@pron%nom ben@v%pt_3 as@conj ben@v%pr_3 a@indef_art joli@adj colt@n,wincen@v%prp she@pron%nom ben@v%pt_3 as@conj ben@v%pr_3 a@indef_art joli@adj colt@n,green
"Long as a mast, and upright as a bolt.","Long° as a mast, and upright as a bolt.°",data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3264,,10,10,Long as a mast and upright as a bolt,Long as a mast and upright as a bolt,u S u S u Su S u S,u S u S u Su S u S,long@adj1 as@conj a@indef_art mast@n1 and@conj upright@adj as@conj a@indef_art bolt@n,long@adj1 as@conj a@indef_art mast@n1 and@conj upright@adj as@conj a@indef_art bolt@n,green
A brooch she baar upon hir lowe coler,A brooch she baar upon hir lowe coler,data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3265,,10,10,A brooch she baar upon hir lowe coler,A brooch she baar upon hir lowe coler,u S u S uS u Sx uS,u S u S uS u Sx uS,a@indef_art broche@n1 she@pron%nom beren@v1%pt_3 upon@prep hire@pron1%fem_gen loue@adj coler@n,a@indef_art broche@n1 she@pron%nom beren@v1%pt_3 upon@prep hire@pron1%fem_gen loue@adj coler@n,green
As brood as is the boos of a bokeler.,As brood as is the bos of a bokler.°,data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3266,,10,10,As brood as is the boos of a bokeler,As brood as is the bos of a bokler,u S u S u S u S uSx,u S u S u S u S uS,as@conj brod@adj as@conj ben@v%pr_3 the@def_art boce@n of@prep a@indef_art bokeler@n1,as@conj brod@adj as@conj ben@v%pr_3 the@def_art boce@n of@prep a@indef_art bokeler@n1,green
Hir shoes were laced on hir legges hye.,Hir shoes were laced on hir legges hie;,data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3267,,10,10,Hir shoes were laced on hir legges hye,Hir shoes were laced on hir legges hie,u Su Sx uS u S ux S,u Su Sx uS u S ux S,hire@pron1%fem_gen sho@n%pl ben@v%pt_pl lasen@v%ppl on@prep hire@pron1%fem_gen leg@n%pl heighe@adv,hire@pron1%fem_gen sho@n%pl ben@v%pt_pl lasen@v%ppl on@prep hire@pron1%fem_gen leg@n%pl heighe@adv,green
"She was a prymerole, a piggesnye","She was a primerole,° a piggesnie°",data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3268,,0,10,She was a prymerole a piggesnye,She was a primerole a piggesnie,     ,u S u SuSx u SuS,she@pron%nom ben@v%pt_3 a@indef_art primerole@n a@indef_art pigges-nie@n,she@pron%nom ben@v%pt_3 a@indef_art primerole@n a@indef_art pigges-nie@n,green
For any lord to leggen in his bedde,For any lord to leggen° in his bedde,data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3269,,10,10,For any lord to leggen in his bedde,For any lord to leggen in his bedde,u Su S u Su S u Sx,u Su S u Su S u Sx,for@conj ani@gram_adj lord@n to@part leien@v1%inf in@prep his@pron1%gen bed@n1,for@conj ani@gram_adj lord@n to@part leien@v1%inf in@prep his@pron1%gen bed@n1,green
Or yet for any good yeman to wedde.,Or yet for any good yeman° to wedde.,data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3270,,10,10,Or yet for any good yeman to wedde,Or yet for any good yeman to wedde,u S u Su S uS u Sx,u S u Su S uS u Sx,or@conj yet@adv for@conj ani@gram_adj god@adj yeman@n to@part wedden@v%inf,or@conj yet@adv for@conj ani@gram_adj god@adj yeman@n to@part wedden@v%inf,green
"Now, sire, and eft, sire, so bifel the cas","¶Now sire, and eft sir, so bifel the cas,°",data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3271,,10,10,Now sire and eft sire so bifel the cas,Now sire and eft sir so bifel the cas,u Sx u S ux S uS u S,u Sx u S u S uS u S,nou@adv sire@n and@conj eft@adv sire@n so@adv bifallen@v%pt_3 the@def_art cas@n,nou@adv sire@n and@conj eft@adv sire@n so@adv bifallen@v%pt_3 the@def_art cas@n,green
That on a day this hende Nicholas,That on a day this hende Nicholas,data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3272,,10,10,That on a day this hende Nicholas,That on a day this hende Nicholas,u S u S u Su SuS,u S u S u Su SuS,that@pron on@prep a@indef_art dai@n this@gram_adj hende@adj nicholas@n1#propn,that@pron on@prep a@indef_art dai@n this@gram_adj hende@adj nicholas@n1#propn,green
Fil with this yonge wyf to rage and pleye,Fil with this yonge wif to rage° and pleye,data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3273,,10,10,Fil with this yonge wyf to rage and pleye,Fil with this yonge wif to rage and pleye,u S u Su S u Sx u S,u S u Su S u Sx u S,fallen@v%pt_3 with@prep this@gram_adj yong@adj wif@n to@part ragen@v%inf and@conj pleien@v1%inf,fallen@v%pt_3 with@prep this@gram_adj yong@adj wif@n to@part ragen@v%inf and@conj pleien@v1%inf,green
Whil that hir housbonde was at Oseneye,Whil that hir housbond was at Oseneye,data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3274,,0,0,Whil that hir housbonde was at Oseneye,Whil that hir housbond was at Oseneye,      ,      ,whil@conj that@part hire@pron1%fem_gen hous-bonde@n ben@v%pt_3 at@prep osenay@n#propn,whil@conj that@part hire@pron1%fem_gen hous-bonde@n ben@v%pt_3 at@prep osenay@n#propn,green
As clerkes ben ful subtile and ful queynte;,As clerkes ben ful subtile and ful queinte;°,data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3275,,10,10,As clerkes ben ful subtile and ful queynte,As clerkes ben ful subtile and ful queinte,u Su S u Sux S u Sx,u Su S u Sux S u Sx,as@conj clerk@n%pl ben@v%pr_pl ful@adv sotil@adj and@conj ful@adv queinte@adj,as@conj clerk@n%pl ben@v%pr_pl ful@adv sotil@adj and@conj ful@adv queinte@adj,green
And prively he caughte hire by the queynte,"And prively he caughte hir by the queinte,°",data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3276,,10,10,And prively he caughte hire by the queynte,And prively he caughte hir by the queinte,u SuS u Sx ux S u Sx,u SuS u Sx u S u Sx,and@conj privelie@adv he@pron1%nom cacchen@v%pt_3 hire@pron2%fem_obj bi@prep the@def_art queinte@n,and@conj privelie@adv he@pron1%nom cacchen@v%pt_3 hire@pron2%fem_obj bi@prep the@def_art queinte@n,green
"And seyde, """"Ywis, but if ich have my wille","And seide, “Ywis, but if° ich have my wille",data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3277,,10,10,And seyde Ywis but if ich have my wille,And seide Ywis but if ich have my wille,u Sx uS u S u Sx u Sx,u Sx uS u S u Sx u Sx,and@conj seien@v1%pt_3 iwis@adv but@conj if@conj ich@pron%nom haven@v%pr_1 min@pron%gen wille@n,and@conj seien@v1%pt_3 iwis@adv but@conj if@conj ich@pron%nom haven@v%pr_1 min@pron%gen wille@n,green
"For deerne love of thee, lemman, I spille.","For derne° love of thee, lemman,° I spille.”°",data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3278,,10,10,For deerne love of thee lemman I spille,For derne love of thee lemman I spille,u Su Sx u S uS u Sx,u Su Sx u S uS u Sx,for@prep derne@adj love@n1 of@prep the@pron2%obj lemman@n ich@pron%nom spillen@v%pr_1,for@prep derne@adj love@n1 of@prep the@pron2%obj lemman@n ich@pron%nom spillen@v%pr_1,green
And heeld hire harde by the haunchebones,"And heeld hir harde by the haunchebones,°",data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3279,,10,10,And heeld hire harde by the haunchebones,And heeld hir harde by the haunchebones,u S ux Sx u S uSuS,u S u Sx u S uSuS,and@conj holden@v1%pt_3 hire@pron2%fem_obj harde@adv bi@prep the@def_art haunche-bon@n%pl,and@conj holden@v1%pt_3 hire@pron2%fem_obj harde@adv bi@prep the@def_art haunche-bon@n%pl,green
"And seyde, """"Lemman, love me al atones","And seide, “Lemman,° love me al atones",data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3280,,10,10,And seyde Lemman love me al atones,And seide Lemman love me al atones,u Sx uS ux S u SuS,u Sx uS ux S u SuS,and@conj seien@v1%pt_3 lemman@n loven@v1%imp me@pron2%obj al@adv at_ones@adv,and@conj seien@v1%pt_3 lemman@n loven@v1%imp me@pron2%obj al@adv at_ones@adv,green
"Or I wol dyen, also God me save!","Or I wol dyen, also God me save!”",data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3281,,10,10,Or I wol dyen also God me save,Or I wol dyen also God me save,u S u Su Su S u Sx,u S u Su Su S u Sx,or@conj ich@pron%nom willen@v%pr_1 dien@v%inf as@conj god@n1#propn me@pron2%obj saven@v%pr_3,or@conj ich@pron%nom willen@v%pr_1 dien@v%inf as@conj god@n1#propn me@pron2%obj saven@v%pr_3,green
