OG_RIV_TEXT,OG_OXFORD_TEXT,RIVERSIDE_FILENAME,OXFORD_FILENAME,OUTPUT_FILENAME,LINE_NUMBER,MATCH,RIVERSIDE_SYLLABLES,OXFORD_SYLLABLES,RIVERSIDE_TEXT,OXFORD_TEXT,RIVERSIDE_SCANSION,OXFORD_SCANSION,RIVERSIDE_TAGGING,OXFORD_TAGGING,FLAG_COLOR
And of her owne hond she gan hit write,And with hir owne honde she gan it write;,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 209,DIFF,10,10,And of her owne hond she gan hit write,And with hir owne honde she gan it write,u S u Su S u S u Sx,u S u Su Su x S u Sx,and@conj of@prep hire@pron1%fem_gen ouen@adj honde@n she@pron%nom ginnen@v%pt_3 hit@pron writen@v%inf,and@conj with@prep hire@pron1%fem_gen ouen@adj honde@n she@pron%nom ginnen@v%pt_3 hit@pron writen@v%inf,green
"And sente hit to her Theban knyght, Arcite.",And sente it to hir Theban knight Arcite.,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 210,,10,10,And sente hit to her Theban knyght Arcite,And sente it to hir Theban knight Arcite,u Su S u S uS  uSx,u Su S x u Su S uSx,and@conj senden@v2%pt_3 hit@pron to@prep hire@pron1%fem_gen theban@adj knight@n arcite@n2#propn,and@conj senden@v2%pt_3 hit@pron to@prep hire@pron1%fem_gen theban@adj knight@n arcite@n2#propn,
So thirleth with the poynt of remembraunce,So thirleth° with the point of remembraunce,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 211,,10,10,So thirleth with the poynt of remembraunce,So thirleth with the point of remembraunce,u Su S u S u SuSx,u Su S u S u SuSx,so@adv thirlen@v%pr_3 with@prep the@def_art pointe@n1 of@prep remembraunce@n,so@adv thirlen@v%pr_3 with@prep the@def_art pointe@n1 of@prep remembraunce@n,
"The swerd of sorowe, ywhet with fals plesaunce","The swerd of sorowe, ywhet° with fals plesaunce",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 212,,10,10,The swerd of sorowe ywhet with fals plesaunce,The swerd of sorowe ywhet with fals plesaunce,u S u Sux S u S uSx,u S u Sux S u S uSx,the@def_art sword@n of@prep sorwe@n whetten@v%ppl_abs with@prep fals@adj plesaunce@n1,the@def_art sword@n of@prep sorwe@n whetten@v%ppl_abs with@prep fals@adj plesaunce@n1,
"Myn herte, bare of blis and blak of hewe","    Min herte, bare of blis and blak of hewe",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 213,,9,10,Myn herte bare of blis and blak of hewe,Min herte bare of blis and blak of hewe, Su Sx u S u S u Sx,u Su Sx u S u S u Sx,min@pron%gen herte@n bar@adj of@prep blisse@n and@conj blak@adj of@prep heu@n,min@pron%gen herte@n bar@adj of@prep blisse@n and@conj blak@adj of@prep heu@n,
That turned is in quakyng al my daunce,"That turned is in quaking° al my daunce,°",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 214,,0,9,That turned is in quakyng al my daunce,That turned is in quaking al my daunce,       ,S uS u S uS u  Sx,that@conj turnen@v%ppl ben@v%pr_3 in@prep quakinge@ger al@gram_adj min@pron%gen daunce@n,that@conj turnen@v%ppl ben@v%pr_3 in@prep quakinge@ger al@gram_adj min@pron%gen daunce@n,
My surete in awhaped countenaunce,My suretee° in awhaped countenaunce;°,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 215,,10,10,My surete in awhaped countenaunce,My suretee in awhaped countenaunce, uSu S uSu SuSx, uSu S uSu SuSx,min@pron%gen seurte@n in@prep awhaped@ppl#adj contenaunce@n,min@pron%gen seurte@n in@prep awhaped@ppl#adj contenaunce@n,
Sith hit availeth not for to ben trewe;,    Sith it availeth not for to ben trewe;,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 216,,10,10,Sith hit availeth not for to ben trewe,Sith it availeth not for to ben trewe,u S uSu S u S u Sx,u S uSu S u S u Sx,sitthe@conj hit@pron availen@v%pr_3 not@adv for@prep#adv to@part ben@v%inf treu@adj,sitthe@conj hit@pron availen@v%pr_3 not@adv for@prep#adv to@part ben@v%inf treu@adj,
"For whoso trewest is, hit shal hir rewe","    For whoso trewest° is, it shal hir rewe,°",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 217,,10,10,For whoso trewest is hit shal hir rewe,For whoso trewest is it shal hir rewe,u Su Su S u S u Sx,u Su Su S u S u Sx,for@conj who-so@pron%nom treu@adj%sup ben@v%pr_3 hit@pron shulen@v1%pr_3 hire@pron2%fem_obj reuen@v1%inf,for@conj who-so@pron%nom treu@adj%sup ben@v%pr_3 hit@pron shulen@v1%pr_3 hire@pron2%fem_obj reuen@v1%inf,
That serveth love and doth her observaunce,That serveth love and doth hir observaunce,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 218,,10,10,That serveth love and doth her observaunce,That serveth love and doth hir observaunce,u Su Sx u S u SuSx,u Su Sx u S u SuSx,that@pron serven@v1%pr_3 love@n1 and@conj don@v1%pr_3 hire@pron1%fem_gen observaunce@n,that@pron serven@v1%pr_3 love@n1 and@conj don@v1%pr_3 hire@pron1%fem_gen observaunce@n,
"Alwey til oon, and chaungeth for no newe.","    Alwey to oon, and chaungeth for no newe.",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 219,DIFF,10,10,Alwey til oon and chaungeth for no newe,Alwey to oon and chaungeth for no newe,uS u S u Su S u Sx,uS u S u Su S u Sx,al-wei@adv til@prep on@pron and@conj chaungen@v%pr_3 for@prep no@gram_adj neue@n,al-wei@adv to@prep on@pron and@conj chaungen@v%pr_3 for@prep no@gram_adj neue@n,green
I wot myself as wel as any wight,I wot° myself as wel as any wight;°,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 220,,0,0,I wot myself as wel as any wight,I wot myself as wel as any wight,       ,       ,ich@pron%nom witen@v1%pr_1 mi-self@pron as@conj wel@adv as@conj ani@gram_adj wight@n,ich@pron%nom witen@v1%pr_1 mi-self@pron as@conj wel@adv as@conj ani@gram_adj wight@n,
For I loved oon with al myn herte and myght,For I loved oon with al my herte and might,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 221,DIFF,10,10,For I loved oon with al myn herte and myght,For I loved oon with al my herte and might,u S uS u S u  Su S ,u S uS u S u  Sx u S,for@conj ich@pron%nom loven@v1%pt_1 on@pron with@prep al@gram_adj min@pron%gen herte@n and@conj might@n,for@conj ich@pron%nom loven@v1%pt_1 on@pron with@prep al@gram_adj min@pron%gen herte@n and@conj might@n,green
More then myself an hundred thousand sithe,"    More then myself, an hundred thousand sithe,°",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 222,,9,9,More then myself an hundred thousand sithe,More then myself an hundred thousand sithe,Su S u S ux Su Sx,Su S u S ux Su Sx,more@adv%comp than@conj mi-self@pron a@indef_art hundred@num_adj thousand@num_adj sith@n,more@adv%comp than@conj mi-self@pron a@indef_art hundred@num_adj thousand@num_adj sith@n,
"And called him myn hertes lif, my knyght","And called him my hertes lif, my knight",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 223,DIFF,0,0,And called him myn hertes lif my knyght,And called him my hertes lif my knight,       ,       ,and@conj callen@v%pt_1 him@pron%obj min@pron%gen herte@n%gen lif@n min@pron%gen knight@n,and@conj callen@v%pt_1 him@pron%obj min@pron%gen herte@n%gen lif@n min@pron%gen knight@n,green
"And was al his, as fer as hit was ryght;","And was al his, as fer as it was right;",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 224,,9,10,And was al his as fer as hit was ryght,And was al his as fer as it was right,S u S u S u S u S ,u S u S u S u S u S,and@conj ben@v%pt_1 al@adv his@pron1%gen as@conj fer@adv as@conj hit@pron ben@v%pt_3 right@adj,and@conj ben@v%pt_1 al@adv his@pron1%gen as@conj fer@adv as@conj hit@pron ben@v%pt_3 right@adj,
"And when that he was glad, then was I blithe","    And whan that he was glad, than was I blithe,°",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 225,,10,10,And when that he was glad then was I blithe,And whan that he was glad than was I blithe,u S u S u S u S u Sx,u S u S u S u S u Sx,and@conj whan@adv&conj that@part he@pron1%nom ben@v%pt_3 glad@adj thanne@adv ben@v%pt_1 ich@pron%nom blithe@adj,and@conj whan@adv&conj that@part he@pron1%nom ben@v%pt_3 glad@adj thanne@adv ben@v%pt_1 ich@pron%nom blithe@adj,
And his disese was my deth as swithe;,    And his disese° was my deeth as swithe;°,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 226,,0,0,And his disese was my deth as swithe,And his disese was my deeth as swithe,       ,       ,and@conj his@pron1%gen disese@n ben@v%pt_3 min@pron%gen deth@n as@conj swithe@adv,and@conj his@pron1%gen disese@n ben@v%pt_3 min@pron%gen deth@n as@conj swithe@adv,
And he ayein his trouthe hath me plyght,And he ayein his trouth me had yplight°,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 227,DIFF,0,9,And he ayein his trouthe hath me plyght,And he ayein his trouth me had yplight,       ,S u Su S u S u S,and@conj he@pron1%nom ayen@adv his@pron1%gen treuth@n haven@v%pr_3 me@pron2%obj plighten@v%ppl,and@conj he@pron1%nom ayen@adv his@pron1%gen treuth@n me@pron2%obj haven@v%pt_3 plighten@v%ppl,green
"For evermore, his lady me to kythe.","    For evermore, his lady me to kithe.°",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 228,,10,10,For evermore his lady me to kythe,For evermore his lady me to kithe,u SuSu S u S u S,u SuSu S u S u Sx,for@prep ever-mor@adv his@pron1%gen ladie@n me@pron2%obj to@part kithen@v%inf,for@prep ever-mor@adv his@pron1%gen ladie@n me@pron2%obj to@part kithen@v%inf,
"Now is he fals, alas, and causeles","Now is he fals, alas! and causeles",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 229,,10,10,Now is he fals alas and causeles,Now is he fals alas and causeles,u S u S uS u SuS,u S u S uS u SuS,nou@adv ben@v%pr_3 he@pron1%nom fals@adj alas@interj and@conj causeles@adv,nou@adv ben@v%pr_3 he@pron1%nom fals@adj alas@interj and@conj causeles@adv,
And of my wo he is so routheles,"And of my wo he is so routheles,°",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 230,,9,9,And of my wo he is so routheles,And of my wo he is so routheles,S u  S u S u SuS,S u  S u S u SuS,and@conj of@prep min@pron%gen wo@n he@pron1%nom ben@v%pr_3 so@adv reutheles@adj,and@conj of@prep min@pron%gen wo@n he@pron1%nom ben@v%pr_3 so@adv reutheles@adj,
That with a word him list not ones deyne,    That with a worde him list not° ones deine°,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 231,,10,10,That with a word him list not ones deyne,That with a worde him list not ones deine,u S u S u S u Su Sx,u S u Su S u S ux Sx,that@conj with@prep a@indef_art word@n him@pron%obj listen@v1%pr_3 not@adv ones@adv deinen@v1%inf,that@conj with@prep a@indef_art word@n him@pron%obj listen@v1%pr_3 not@adv ones@adv deinen@v1%inf,
To bringe ayen my sorowful herte in pes,To bring ayein my sorowful herte in pees,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 232,,10,10,To bringe ayen my sorowful herte in pes,To bring ayein my sorowful herte in pees,u Su Sx  uSu Sx u S,u S uS  uSu Sx u S,to@part bringen@v%inf ayen@adv min@pron%gen sorweful@adj herte@n in@prep pes@n,to@part bringen@v%inf ayen@adv min@pron%gen sorweful@adj herte@n in@prep pes@n,
For he is caught up in another les.,For he is caught up in another lees.°,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 233,,10,10,For he is caught up in another les,For he is caught up in another lees,u S u S u S uSu S,u S u S u S uSu S,for@conj he@pron1%nom ben@v%pr_3 cacchen@v%ppl up@adv in@prep another@gram_adj lesse@n1,for@conj he@pron1%nom ben@v%pr_3 cacchen@v%ppl up@adv in@prep another@gram_adj lesse@n1,
"Ryght as him list, he laugheth at my peyne","    Right as him list, he laugheth at my peine",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 234,,0,9,Ryght as him list he laugheth at my peyne,Right as him list he laugheth at my peine,        ,S u S u S uS u  Sx,righte@adv as@conj him@pron%obj listen@v1%pt_3 he@pron1%nom laughen@v%pr_3 at@prep min@pron%gen peine@n,righte@adv as@conj him@pron%obj listen@v1%pt_3 he@pron1%nom laughen@v%pr_3 at@prep min@pron%gen peine@n,
And I ne can myn herte not restreyne,    And I ne can min herte not restreine,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 235,,9,10,And I ne can myn herte not restreyne,And I ne can min herte not restreine,S u S u  Su S uSx,u S u S u Su S uSx,and@conj ich@pron%nom ne@adv connen@v%pr_1 min@pron%gen herte@n not@adv restreinen@v%inf,and@conj ich@pron%nom ne@adv connen@v%pr_1 min@pron%gen herte@n not@adv restreinen@v%inf,
For to love him alwey neveretheles;,"That I ne love him alwey, nevertheles;",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 236,DIFF,10,10,For to love him alwey neveretheles,That I ne love him alwey nevertheles,u S ux S uS uSuSx,u S u Sx u Su SuSx,for@prep#adv to@part loven@v1%inf him@pron%obj al-wei@adv never-the-les@adv,him@pron%obj ich@pron%nom ne@adv loven@v1%inf him@pron%obj al-wei@adv never-the-les@adv,green
And of al this I not to whom me pleyne.,    And of al this I not to whom me pleine.°,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 237,,10,10,And of al this I not to whom me pleyne,And of al this I not to whom me pleine,u S u S u S u S u Sx,u S u S u S u S u Sx,and@conj of@prep al@gram_adj this@pron ich@pron%nom witen@v1%pr_1_neg to@prep whom@pron%obj me@pron2%obj pleinen@v%inf,and@conj of@prep al@gram_adj this@pron ich@pron%nom witen@v1%pr_1_neg to@prep whom@pron%obj me@pron2%obj pleinen@v%inf,
"And shal I pleyne -- alas, the harde stounde! --","And shal I pleine, alas! the harde stounde°",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 238,,10,10,And shal I pleyne alas the harde stounde,And shal I pleine alas the harde stounde,u S u Su Su S ux Sx,u S u Su Su S ux Sx,and@conj shulen@v1%pr_1 ich@pron%nom pleinen@v%inf --@dash alas@interj the@def_art hard@adj stounde@n --@dash,and@conj shulen@v1%pr_1 ich@pron%nom pleinen@v%inf --@dash alas@interj the@def_art hard@adj stounde@n --@dash,
Unto my foo that yaf myn herte a wounde,Unto my foo that yaf my herte a wounde,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 239,DIFF,0,0,Unto my foo that yaf myn herte a wounde,Unto my foo that yaf my herte a wounde,        ,        ,unto@prep min@pron%gen fo@n that@pron yeven@v%pt_3 min@pron%gen herte@n a@indef_art wound@n,unto@prep min@pron%gen fo@n that@pron yeven@v%pt_3 min@pron%gen herte@n a@indef_art wound@n,green
And yet desireth that myn harm be more?,    And yet desireth that min harm be more?,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 240,,9,10,And yet desireth that myn harm be more,And yet desireth that min harm be more,S u SuS u  S u Sx,u S uSu S u S u Sx,and@conj yet@adv desiren@v%pr_3 that@conj min@pron%gen harm@n ben@v%pr_3 more@adj%comp,and@conj yet@adv desiren@v%pr_3 that@conj min@pron%gen harm@n ben@v%pr_3 more@adj%comp,
"Nay, certis, ferther wol I never founde","Nay, certes! for there never shall be founde",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 241,DIFF,10,10,Nay certis ferther wol I never founde,Nay certes for there never shall be founde,u Su Su S u Su Sx,u Su S ux Su S u Sx,nai@interj certes@adv ferther@adv%comp willen@v%pr_1 ich@pron%nom never@adv founden@v1%inf,nai@interj certes@adv for@conj ther@adv never@adv shulen@v1%pr_3 ben@v%inf founden@v1%inf,green
"Non other helpe, my sores for to sounde.","Non other help, my sores for to sounde.°",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 242,,10,9,Non other helpe my sores for to sounde,Non other help my sores for to sounde,u Su Su  Su S u Sx,S uS u  Su S u Sx,non@gram_adj other@gram_adj help@n min@pron%gen sore@n1%pl for@prep#adv to@part sounden@v2%inf,non@gram_adj other@gram_adj help@n min@pron%gen sore@n1%pl for@prep#adv to@part sounden@v2%inf,
My destinee hath shapen hit so ful yore;,    My desteny hath shapen it ful yore;°,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 243,DIFF,10,0,My destinee hath shapen hit so ful yore,My desteny hath shapen it ful yore, uSu S uS u S u Sx,      ,min@pron%gen destine@n haven@v%pr_3 shapen@v%ppl hit@pron so@adv ful@adv yor@adv,min@pron%gen destine@n haven@v%pr_3 shapen@v%ppl hit@pron ful@adv yor@adv,green
I wil non other medecyne ne lore;,    I wil non other medecine ne lore;°,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 244,,9,10,I wil non other medecyne ne lore,I wil non other medecine ne lore,S u S uS uSx u Sx,u S u Su SuSx u Sx,ich@pron%nom willen@v%pr_1 non@gram_adj other@gram_adj medicine@n ne@conj1 lore@n2,ich@pron%nom willen@v%pr_1 non@gram_adj other@gram_adj medicine@n ne@conj1 lore@n2,
I wil ben ay ther I was ones bounde.,I wil ben ay ther I was ones bounde,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 245,,10,10,I wil ben ay ther I was ones bounde,I wil ben ay ther I was ones bounde,u S u S u S u Su Sx,u S u S u S u Su Sx,ich@pron%nom willen@v%pr_1 ben@v%inf ai@adv ther@adv ich@pron%nom ben@v%pt_1 ones@adv binden@v%ppl,ich@pron%nom willen@v%pr_1 ben@v%inf ai@adv ther@adv ich@pron%nom ben@v%pt_1 ones@adv binden@v%ppl,
"That I have seid, be seid for evermore!","    That° I have seid, be seid for evermore!",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 246,,10,10,That I have seid be seid for evermore,That I have seid be seid for evermore,u S ux S u S u SuSx,u S ux S u S u SuSx,that@pron ich@pron%nom haven@v%pr_1 seien@v1%ppl ben@v%pr_3 seien@v1%ppl for@prep ever-mor@adv,that@pron ich@pron%nom haven@v%pr_1 seien@v1%ppl ben@v%pr_3 seien@v1%ppl for@prep ever-mor@adv,
Alas! Wher is become your gentilesse,Alas! wher is become your gentilesse!,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 247,,10,10,Alas Wher is become your gentilesse,Alas wher is become your gentilesse,uS u S uSx u SuSx,uS u S uSx u SuSx,alas@interj wher@adv&conj ben@v%pr_3 bicomen@v%ppl your@pron%pl_gen gentilesse@n,alas@interj wher@adv&conj ben@v%pr_3 bicomen@v%ppl your@pron%pl_gen gentilesse@n,
Youre wordes ful of plesaunce and humblesse,Your wordes ful of plesaunce and humblesse?,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 248,,10,10,Youre wordes ful of plesaunce and humblesse,Your wordes ful of plesaunce and humblesse,ux Su S u Sux S uSx,u Su S u Sux S uSx,your@pron%pl_gen word@n%pl ful@adj of@prep plesaunce@n1 and@conj humblesse@n,your@pron%pl_gen word@n%pl ful@adj of@prep plesaunce@n1 and@conj humblesse@n,
Youre observaunces in so low manere,    Your observaunces in so low manere,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 249,,10,10,Youre observaunces in so low manere,Your observaunces in so low manere,ux SuSu S u S uSx,u SuSu S u S uSx,your@pron%pl_gen observaunce@n%pl in@prep so@adv loue@adj manere@n,your@pron%pl_gen observaunce@n%pl in@prep so@adv loue@adj manere@n,
And your awayting and your besynesse,And your awaiting° and your besinesse°,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 250,,9,10,And your awayting and your besynesse,And your awaiting and your besinesse,S u SuS u S uSx,u S uSu S u SuSx,and@conj your@pron%pl_gen awaiting@ger and@conj your@pron%pl_gen bisinesse@n,and@conj your@pron%pl_gen awaiting@ger and@conj your@pron%pl_gen bisinesse@n,
"Upon me, that ye calden your maistresse","Upon me, that ye calden your maistresse",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 251,,10,10,Upon me that ye calden your maistresse,Upon me that ye calden your maistresse,uS u S u Su S uSx,uS u S u Su S uSx,upon@prep me@pron2%obj that@pron ye@pron%pl_nom callen@v%pt_pl your@pron%pl_gen maistresse@n,upon@prep me@pron2%obj that@pron ye@pron%pl_nom callen@v%pt_pl your@pron%pl_gen maistresse@n,
Your sovereyne lady in this world here?,    Your soverein lady in this worlde here?,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 252,,10,10,Your sovereyne lady in this world here,Your soverein lady in this worlde here,u SuSu S u S u Sx,u SuS u S u Su Sx,your@pron%pl_gen soverain@adj ladie@n in@prep this@gram_adj world@n her@adv,your@pron%pl_gen soverain@adj ladie@n in@prep this@gram_adj world@n her@adv,
Alas! Is ther now nother word ne chere,    Alas! and is ther nother word ne chere°,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 253,DIFF,10,10,Alas Is ther now nother word ne chere,Alas and is ther nother word ne chere,uS u S u Su S u Sx,uS u S u Su S u Sx,alas@interj ben@v%pr_3 ther@adv nou@adv nouther@conj word@n ne@conj1 chere@n1,alas@interj and@conj ben@v%pr_3 ther@adv nouther@conj word@n nou@adv chere@n1,green
Ye vouchen sauf upon myn hevynesse?,Ye vouchesauf upon min hevinesse?,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 254,DIFF,0,10,Ye vouchen sauf upon myn hevynesse,Ye vouchesauf upon min hevinesse,     ,u SuS uS u SuSx,ye@pron%pl_nom vouchen@v%pr_pl sauf@adv upon@prep min@pron%gen hevinesse@n,ye@pron%pl_nom vouchen_sauf@v%pr_pl upon@prep min@pron%gen hevinesse@n,green
"Alas! Youre love, I bye hit al to dere.","    Alas! your love, I bye it al to dere.",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 255,,10,10,Alas Youre love I bye hit al to dere,Alas your love I bye it al to dere,uS ux Su S u S u S xx,uS u Su S x u S u Sx,alas@interj your@pron%pl_gen love@n1 ich@pron%nom bien@v%pr_1 hit@pron al@adv to@adv2 dere@adv,alas@interj your@pron%pl_gen love@n1 ich@pron%nom bien@v%pr_1 hit@pron al@adv to@adv2 dere@adv,
"Now, certis, swete, thogh that ye","    Now certes, swete, thogh that ye",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 256,,0,0,Now certis swete thogh that ye,Now certes swete thogh that ye,     ,     ,nou@adv certes@adv swete@adj#n though@conj that@part ye@pron%pl_nom,nou@adv certes@adv swete@adj#n though@conj that@part ye@pron%pl_nom,green
Thus causeles the cause be,    Thus causeles the cause be,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 257,,0,0,Thus causeles the cause be,Thus causeles the cause be,    ,    ,thus@adv causeles@adv the@def_art cause@n ben@v%pr_pl,thus@adv causeles@adv the@def_art cause@n ben@v%pr_pl,
Of my dedly adversyte,    Of my dedly adversitee,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 258,,0,0,Of my dedly adversyte,Of my dedly adversitee,   ,   ,of@prep min@pron%gen dedli@adj adversite@n,of@prep min@pron%gen dedli@adj adversite@n,
Your manly resoun oghte hit to respite,Your manly reson oghte it to respite°,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 259,,9,9,Your manly resoun oghte hit to respite,Your manly reson oghte it to respite,S u Su Sx u S uSx,S u Su Sx u S uSx,your@pron%pl_gen manli@adj resoun@n2 ouen@v%pt_3 hit@pron to@part respiten@v%inf,your@pron%pl_gen manli@adj resoun@n2 ouen@v%pt_3 hit@pron to@part respiten@v%inf,
"To slen your frend, and namely me","    To slee° your frend, and namely me",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 260,DIFF,0,0,To slen your frend and namely me,To slee your frend and namely me,      ,      ,to@part slen@v%inf your@pron%pl_gen frend@n and@conj nameli@adv me@pron2%obj,to@part slen@v%inf your@pron%pl_gen frend@n and@conj nameli@adv me@pron2%obj,green
That never yet in no degre,    That never yet in no degree,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 261,,0,0,That never yet in no degre,That never yet in no degree,     ,     ,that@pron never@adv yet@adv in@prep no@gram_adj degre@n,that@pron never@adv yet@adv in@prep no@gram_adj degre@n,
"Offended yow, as wisly He","    Offended yow, as wisly he",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 262,,0,0,Offended yow as wisly He,Offended yow as wisly he,    ,    ,offenden@v%pt_1 you@pron%pl_obj as@conj wisli@adv he@pron1%nom,offenden@v%pt_1 you@pron%pl_obj as@conj wisli@adv he@pron1%nom,
