OG_RIV_TEXT,OG_OXFORD_TEXT,RIVERSIDE_FILENAME,OXFORD_FILENAME,OUTPUT_FILENAME,LINE_NUMBER,MATCH,RIVERSIDE_SYLLABLES,OXFORD_SYLLABLES,RIVERSIDE_TEXT,OXFORD_TEXT,RIVERSIDE_SCANSION,OXFORD_SCANSION,RIVERSIDE_TAGGING,OXFORD_TAGGING,FLAG_COLOR
I wol make invocacion,I wol make invocacioun,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 67,,8,8,I wol make invocacion,I wol make invocacioun,u S ux SuSuS,u S ux SuSuS,ich@pron%nom willen@v%pr_1 maken@v1%inf invocacioun@n,ich@pron%nom willen@v%pr_1 maken@v1%inf invocacioun@n,
With special devocion,With special devocioun,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 68,,8,8,With special devocion,With special devocioun,u SuS uSuS,u SuS uSuS,with@prep speciale@adj devocioun@n,with@prep speciale@adj devocioun@n,
Unto the god of slep anoon,Unto the god of slepe anoon,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 69,,8,8,Unto the god of slep anoon,Unto the god of slepe anoon,uS u S u S uS,uS u S u Sx uS,unto@prep the@def_art god@n1 of@prep slep@n an-on@adv,unto@prep the@def_art god@n1 of@prep slep@n an-on@adv,
That duelleth in a cave of stoon,That dwelleth in a cave of stoon,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 70,DIFF,8,8,That duelleth in a cave of stoon,That dwelleth in a cave of stoon,u Su S u Sx u S,u Su S u Sx u S,that@pron dwellen@v%pr_3 in@prep a@indef_art cave@n1 of@prep ston@n,that@pron dwellen@v%pr_3 in@prep a@indef_art cave@n1 of@prep ston@n,green
Upon a strem that cometh fro Lete,"Upon a streem that cometh fro Lete,°",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 71,,8,8,Upon a strem that cometh fro Lete,Upon a streem that cometh fro Lete,uS u S u Sx u Sx,uS u S u Sx u Sx,upon@prep a@indef_art strem@n that@pron comen@v%pr_3 from@prep lete@n#propn,upon@prep a@indef_art strem@n that@pron comen@v%pr_3 from@prep lete@n#propn,
That is a flood of helle unswete,That is a flood° of helle unswete;°,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 72,,8,8,That is a flood of helle unswete,That is a flood of helle unswete,u S u S u Sx uSx,u S u S u Sx uSx,that@pron ben@v%pr_3 a@indef_art flod@n of@prep helle@n unswet@adj,that@pron ben@v%pr_3 a@indef_art flod@n of@prep helle@n unswet@adj,
Besyde a folk men clepeth Cymerie --,"Beside a folk men clepe Cimerie,°",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 73,DIFF,8,8,Besyde a folk men clepeth Cymerie,Beside a folk men clepe Cimerie,uSx u S u Sx uxS,uSx u S u Sx uxS,bisides@prep a@indef_art folk@n men@pron_impers clepen@v%pr_pl cimerie@n --@dash,bisides@prep a@indef_art folk@n men@pron_impers clepen@v%pr_pl cimerie@n,green
There slepeth ay this god unmerie,Ther° slepeth ay this god unmerie°,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 74,,8,8,There slepeth ay this god unmerie,Ther slepeth ay this god unmerie,ux Su S u S uxS,u Su S u S uxS,ther@adv slepen@v%pr_3 ai@adv this@gram_adj god@n1 unmirie@adj,ther@adv slepen@v%pr_3 ai@adv this@gram_adj god@n1 unmirie@adj,
With his slepy thousand sones,With his slepy thousand sones,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 75,,8,8,With his slepy thousand sones,With his slepy thousand sones,u S uS uS uS,u S uS uS uS,with@prep his@pron1%gen slepi@adj thousand@num_adj sone@n%pl,with@prep his@pron1%gen slepi@adj thousand@num_adj sone@n%pl,
That alwey for to slepe hir wone is.,That alway for to slepe hir wone° is—,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 76,,0,0,That alwey for to slepe hir wone is,That alway for to slepe hir wone is,       ,       ,that@pron al-wei@adv for@prep#adv to@part slepen@v%inf here@pron%pl_gen wone@n ben@v%pr_3,that@pron al-wei@adv for@prep#adv to@part slepen@v%inf here@pron%pl_gen wone@n ben@v%pr_3,
And to this god that I of rede,"And to this god, that I of rede,°",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 77,,8,8,And to this god that I of rede,And to this god that I of rede,u S u S u S u Sx,u S u S u S u Sx,and@conj to@prep this@gram_adj god@n1 that@pron ich@pron%nom of@prep reden@v1%pr_1,and@conj to@prep this@gram_adj god@n1 that@pron ich@pron%nom of@prep reden@v1%pr_1,
Prey I that he wol me spede,"Prey I, that he wol me spede°",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 78,,7,7,Prey I that he wol me spede,Prey I that he wol me spede,S u S u S u Sx,S u S u S u Sx,preien@v1%pr_1 ich@pron%nom that@conj he@pron1%nom willen@v%pr_3 me@pron2%obj speden@v%inf,preien@v1%pr_1 ich@pron%nom that@conj he@pron1%nom willen@v%pr_3 me@pron2%obj speden@v%inf,
My sweven for to telle aryght,My sweven° for to telle aright,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 79,,8,8,My sweven for to telle aryght,My sweven for to telle aright,u Su S u Sx uS,u Su S u Sx uS,min@pron%gen sweven@n for@prep#adv to@part tellen@v%inf a-right@adv,min@pron%gen sweven@n for@prep#adv to@part tellen@v%inf a-right@adv,
Yf every drem stonde in his myght.,If every dreem stonde in his might.°,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 80,,8,8,Yf every drem stonde in his myght,If every dreem stonde in his might,u Sxu S ux S u S,u Sxu S ux S u S,if@conj everi@pron_gram_adj drem@n2 stonden@v1%pr_3 in@prep his@pron1%gen might@n,if@conj everi@pron_gram_adj drem@n2 stonden@v1%pr_3 in@prep his@pron1%gen might@n,
And he that mover ys of al,"And he, that mover is of al",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 81,,8,8,And he that mover ys of al,And he that mover is of al,u S u Su S u S,u S u Su S u S,and@conj he@pron1%nom that@pron mevere@n ben@v%pr_3 of@prep al@gram_adjas_n,and@conj he@pron1%nom that@pron mevere@n ben@v%pr_3 of@prep al@gram_adjas_n,
That is and was and ever shal,"That is and was, and ever shal",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 82,,8,8,That is and was and ever shal,That is and was and ever shal,u S u S u Su S,u S u S u Su S,that@pron ben@v%pr_3 and@conj ben@v%pt_3 and@conj ever@adv shulen@v1%pr_3,that@pron ben@v%pr_3 and@conj ben@v%pt_3 and@conj ever@adv shulen@v1%pr_3,
So yive hem joye that hyt here,So yive° hem joye that it here°,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 83,,8,8,So yive hem joye that hyt here,So yive hem joye that it here,u Sx u Su S u Sx,u Sx u Su S u Sx,so@adv yeven@v%pr_3 hem@pron%pl_obj joie@n that@pron hit@pron heren@v%pr_3,so@adv yeven@v%pr_3 hem@pron%pl_obj joie@n that@pron hit@pron heren@v%pr_3,
Of alle that they dreme to-yere,"Of alle that they dreme to-yere,°",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 84,,8,8,Of alle that they dreme toyere,Of alle that they dreme toyere,u Su S u Sx uSx,u Su S u Sx uSx,of@prep al@gram_adjas_n that@pron thei@pron%pl_nom dremen@v2%pr_pl to-yere@adv,of@prep al@gram_adjas_n that@pron thei@pron%pl_nom dremen@v2%pr_pl to-yere@adv,
And for to stonden alle in grace,And for to stonden alle in grace,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 85,,8,8,And for to stonden alle in grace,And for to stonden alle in grace,u S u Su Sx u Sx,u S u Su Sx u Sx,and@conj for@prep#adv to@part stonden@v1%inf al@gram_adj in@prep grace@n,and@conj for@prep#adv to@part stonden@v1%inf al@gram_adj in@prep grace@n,
"Of her loves, or in what place","Of hir loves, or in what° place",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 86,,8,8,Of her loves or in what place,Of hir loves or in what place,u S uS u S u Sx,u S uS u S u Sx,of@prep here@pron%pl_gen love@n1%pl or@conj in@prep what@gram_adj place@n,of@prep here@pron%pl_gen love@n1%pl or@conj in@prep what@gram_adj place@n,
That hem were levest for to stonde,That hem wer levest° for to stonde,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 87,,8,8,That hem were levest for to stonde,That hem wer levest for to stonde,u S ux Su S u Sx,u S u Su S u Sx,that@pron hem@pron%pl_obj ben@v%pt_3 lef@adj%sup for@prep#adv to@part stonden@v1%inf,that@pron hem@pron%pl_obj ben@v%pt_3 lef@adj%sup for@prep#adv to@part stonden@v1%inf,
And shelde hem fro poverte and shonde,"And shelde° hem fro poverte and shonde,°",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 88,,8,8,And shelde hem fro poverte and shonde,And shelde hem fro poverte and shonde,u Sx u S uSx u Sx,u Sx u S uSx u Sx,and@conj shelden@v%pr_3 hem@pron%pl_obj from@prep poverte@n and@conj shond@n1,and@conj shelden@v%pr_3 hem@pron%pl_obj from@prep poverte@n and@conj shond@n1,
And from unhap and ech disese,"And fro unhappe° and eche disese,°",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 89,,8,8,And from unhap and ech disese,And fro unhappe and eche disese,u S uS u S uSx,u S uSx u Sx uSx,and@conj from@prep unhap@n and@conj ech@pron_gram_adj disese@n,and@conj from@prep unhap@n and@conj ech@pron_gram_adj disese@n,
And sende hem al that may hem plese,And sende hem al that may hem plese,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 90,,8,8,And sende hem al that may hem plese,And sende hem al that may hem plese,u Sx u S u S u Sx,u Sx u S u S u Sx,and@conj senden@v2%pr_3 hem@pron%pl_obj al@gram_adjas_n that@pron mouen@v3%pr_3 hem@pron%pl_obj plesen@v%inf,and@conj senden@v2%pr_3 hem@pron%pl_obj al@gram_adjas_n that@pron mouen@v3%pr_3 hem@pron%pl_obj plesen@v%inf,
That take hit wel and skorne hyt noght,"That° take it wel, and scorne it noght",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 91,,8,8,That take hit wel and skorne hyt noght,That take it wel and scorne it noght,u Sx u S u Sx u S,u Sx u S u Sx u S,that@pron taken@v%pr_pl hit@pron wel@adv and@conj scornen@v%pr_pl hit@pron nought@adv,that@pron taken@v%pr_pl hit@pron wel@adv and@conj scornen@v%pr_pl hit@pron nought@adv,
Ne hyt mysdemen in her thoght,Ne it misdemen° in her thoght,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 92,,8,8,Ne hyt mysdemen in her thoght,Ne it misdemen in her thoght,u S uSu S u S,u S uSu S u S,ne@conj1 hit@pron misdemen@v%pr_pl in@prep here@pron%pl_gen thought@n,ne@conj1 hit@pron misdemen@v%pr_pl in@prep here@pron%pl_gen thought@n,
Thorgh malicious entencion.,Through malicious entencioun.,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 93,,8,8,Thorgh malicious entencion,Through malicious entencioun,u SuS uSuS,u SuS uSuS,thurgh@prep malicious@adj entencioun@n,thurgh@prep malicious@adj entencioun@n,
And whoso thorgh presumpcion,"And whoso,° through presumpcioun",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 94,,8,8,And whoso thorgh presumpcion,And whoso through presumpcioun,u Su S uSuS,u Su S uSuS,and@conj who-so@pron%nom thurgh@prep presumpcioun@n,and@conj who-so@pron%nom thurgh@prep presumpcioun@n,
"Or hate, or skorn, or thorgh envye","Or hate or scorne, or through envie",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 95,,0,8,Or hate or skorn or thorgh envye,Or hate or scorne or through envie,      ,u Sx u Sx u S uS,or@conj hate@n or@conj scorn@n or@conj thurgh@prep envie@n,or@conj hate@n or@conj scorn@n or@conj thurgh@prep envie@n,
"Dispit, or jape, or vilanye","Dispit,° or jape,° or vilanie,°",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 96,,0,8,Dispit or jape or vilanye,Dispit or jape or vilanie,    ,uS u Sx u SuS,despit@n or@conj jape@n or@conj vileinie@n,despit@n or@conj jape@n or@conj vileinie@n,
"Mysdeme hyt, pray I Jesus God","Misdeme° it, preye I Jesus God",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 97,,8,8,Mysdeme hyt pray I Jesus God,Misdeme it preye I Jesus God,uSx u S u Su S,uSx u S u Su S,misdemen@v%pr_3 hit@pron preien@v1%pr_1 ich@pron%nom jesu@n1#propn god@n1#propn,misdemen@v%pr_3 hit@pron preien@v1%pr_1 ich@pron%nom jesu@n1#propn god@n1#propn,
"That (dreme he barefot, dreme he shod)","That (dreme he barfoot,° dreme he shod),°",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 98,,0,8,That dreme he barefot dreme he shod,That dreme he barfoot dreme he shod,      ,u Sx u Su Sx u S,that@pron dremen@v2%pr_3 he@pron1%nom bar-fot@adj&adv dremen@v2%pr_3 he@pron1%nom shon@v%ppl_abs,that@pron dremen@v2%pr_3 he@pron1%nom bar-fot@adj&adv dremen@v2%pr_3 he@pron1%nom shon@v%ppl_abs,
That every harm that any man,That every harm that any man,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 99,,8,8,That every harm that any man,That every harm that any man,u Sxu S u Su S,u Sxu S u Su S,that@conj everi@pron_gram_adj harm@n that@pron ani@gram_adj man@n,that@conj everi@pron_gram_adj harm@n that@pron ani@gram_adj man@n,
Hath had syth the world began,"Hath had, sith that the world began",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 100,DIFF,7,8,Hath had syth the world began,Hath had sith that the world began,S u S u S uS,u S u S u S uS,haven@v%pr_3 haven@v%ppl sitthe@conj the@def_art world@n biginnen@v%pt_3,haven@v%pr_3 haven@v%ppl sitthe@conj that@conj the@def_art world@n biginnen@v%pt_3,green
Befalle hym therof or he sterve,"Befalle him therof, or he sterve,°",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 101,,8,8,Befalle hym therof or he sterve,Befalle him therof or he sterve,uSx u Su S u Sx,uSx u Su S u Sx,bifallen@v%pr_3 him@pron%obj ther-of@adv er@conj1 he@pron1%nom sterven@v%pr_3,bifallen@v%pr_3 him@pron%obj ther-of@adv er@conj1 he@pron1%nom sterven@v%pr_3,
And graunte he mote hit ful deserve,And graunte° he mote it ful deserve,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 102,,8,8,And graunte he mote hit ful deserve,And graunte he mote it ful deserve,u Sx u Sx u S uSx,u Sx u Sx u S uSx,and@conj graunten@v%inf he@pron1%nom moten@v2%pr_3 hit@pron ful@adv deserven@v%inf,and@conj graunten@v%inf he@pron1%nom moten@v2%pr_3 hit@pron ful@adv deserven@v%inf,
"Lo, with such a conclusion",Lo! with swich a conclusioun,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 103,,8,8,Lo with such a conclusion,Lo with swich a conclusioun,u S u S uSuS,u S u S uSuS,lo@interj with@prep swich@gram_adj a@indef_art conclusioun@n,lo@interj with@prep swich@gram_adj a@indef_art conclusioun@n,
As had of his avision,As had of his avisioun,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 104,,8,8,As had of his avision,As had of his avisioun,u S u S uSuS,u S u S uSuS,as@conj haven@v%pt_3 of@prep his@pron1%gen avisioun@n,as@conj haven@v%pt_3 of@prep his@pron1%gen avisioun@n,
"Cresus, that was kyng of Lyde","Cresus, that was king of Lyde,°",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 105,,7,7,Cresus that was kyng of Lyde,Cresus that was king of Lyde,Su S u S u Sx,Su S u S u Sx,cresus@n#propn that@pron ben@v%pt_3 king@n of@prep lide@n#propn,cresus@n#propn that@pron ben@v%pt_3 king@n of@prep lide@n#propn,
That high upon a gebet dyde.,That high upon a gebet° dide!,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 106,,8,8,That high upon a gebet dyde,That high upon a gebet dide,u S uS u Su Sx,u S uS u Su Sx,that@pron heighe@adv upon@prep a@indef_art gibete@n dien@v%pt_3,that@pron heighe@adv upon@prep a@indef_art gibete@n dien@v%pt_3,
This prayer shal he have of me;,This prayer shal he have of me;,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 107,,8,8,This prayer shal he have of me,This prayer shal he have of me,u Su S u Sx u S,u Su S u Sx u S,this@gram_adj preiere@n2 shulen@v1%pr_3 he@pron1%nom haven@v%inf of@prep me@pron2%obj,this@gram_adj preiere@n2 shulen@v1%pr_3 he@pron1%nom haven@v%inf of@prep me@pron2%obj,
I am no bet in charyte!,I am no bet° in charite!,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 108,,7,7,I am no bet in charyte,I am no bet in charite,S u S u S uSx,S u S u S uSx,ich@pron%nom ben@v%pr_1 no@adv bet@adj%comp in@prep charite@n,ich@pron%nom ben@v%pr_1 no@adv bet@adj%comp in@prep charite@n,
"Now herkeneth, as I have yow seyd","¶Now herkneth,° as I have you seid",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 109,,8,8,Now herkeneth as I have yow seyd,Now herkneth as I have you seid,u SuS u x Sx u S,u Su S u Sx u S,nou@adv herkenen@v%imp as@conj ich@pron%nom haven@v%pr_1 you@pron%pl_obj seien@v1%ppl,nou@adv herkenen@v%imp as@conj ich@pron%nom haven@v%pr_1 you@pron%pl_obj seien@v1%ppl,
What that I mette or I abreyd.,What that I mette or I abreid.°,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 110,,8,8,What that I mette or I abreyd,What that I mette or I abreid,u S u Sx u S uS,u S u Sx u S uS,what@pron that@pron ich@pron%nom meten@v3%pt_1 er@conj1 ich@pron%nom abreiden@v1%pt_1,what@pron that@pron ich@pron%nom meten@v3%pt_1 er@conj1 ich@pron%nom abreiden@v1%pt_1,
Of Decembre the tenthe day,Of Decembre the tenthe day,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 111,,7,7,Of Decembre the tenthe day,Of Decembre the tenthe day,S uSx u Su S,S uSx u Su S,of@prep decembre@n the@def_art tenthe@num_adj dai@n,of@prep decembre@n the@def_art tenthe@num_adj dai@n,
Whan hit was nyght to slepe I lay,"Whan it was night, to slepe I lay",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 112,,8,8,Whan hit was nyght to slepe I lay,Whan it was night to slepe I lay,u S u S u Sx u S,u S u S u Sx u S,whan@adv&conj hit@pron ben@v%pt_3 night@n to@part slepen@v%inf ich@pron%nom lien@v1%pt_1,whan@adv&conj hit@pron ben@v%pt_3 night@n to@part slepen@v%inf ich@pron%nom lien@v1%pt_1,
Ryght ther as I was wont to done,Right ther as I was wont° to done,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 113,,8,8,Ryght ther as I was wont to done,Right ther as I was wont to done,u S u S u S u Sx,u S u S u S u Sx,righte@adv ther@adv as@conj ich@pron%nom ben@v%pt_1 wonen@v1%ppl to@part don@v1%inf,righte@adv ther@adv as@conj ich@pron%nom ben@v%pt_1 wonen@v1%ppl to@part don@v1%inf,
And fil on slepe wonder sone,"And fil on slepe wonder sone,°",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 114,,8,8,And fil on slepe wonder sone,And fil on slepe wonder sone,u S u Su Su Sx,u S u Su Su Sx,and@conj fallen@v%pt_1 on@prep slep@n wonder@adv sone@adv,and@conj fallen@v%pt_1 on@prep slep@n wonder@adv sone@adv,
As he that wery was forgo,As he that wery was forgo°,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 115,,8,8,As he that wery was forgo,As he that wery was forgo,u S u Su S uS,u S u Su S uS,as@conj he@pron1%nom that@pron weri@adj ben@v%pt_3 forgon@v%ppl,as@conj he@pron1%nom that@pron weri@adj ben@v%pt_3 forgon@v%ppl,
On pilgrymage myles two,On° pilgrimage miles two,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 116,,8,8,On pilgrymage myles two,On pilgrimage miles two,u SuSu Su S,u SuSu Su S,on@prep pilgrimage@n mile@n1%pl two@num_adj,on@prep pilgrimage@n mile@n1%pl two@num_adj,
