source_file,exception_count,headword,word,tag,line_number,filename,context,text_type
LGW_gui_complete.csv,142,mouen,may,v%pr_1,100-ch 1362,data/riverside_cats/LGW_riverside_reordered.cat,I may wel lese on yow a word or letter,RIVERSIDE
LGW_gui_complete.csv,142,shulen,shal,v%pr_1,100-ch 1363,data/riverside_cats/LGW_riverside_reordered.cat,Al be it that I shal ben nevere the better,RIVERSIDE
LGW_gui_complete.csv,142,hoten,highte,v%pt_3,100-ch 1397,data/riverside_cats/LGW_riverside_reordered.cat,There was a kyng that highte Pelleus,RIVERSIDE
LGW_gui_complete.csv,142,willen,wol,v%pr_1,100-ch 1448,data/riverside_cats/LGW_riverside_reordered.cat,And al the cost I wol myselven make,RIVERSIDE
LGW_gui_complete.csv,142,don,don,v%inf,100-ch 1452,data/riverside_cats/LGW_riverside_reordered.cat,And undertok to don this ilke empryse,RIVERSIDE
LGW_gui_complete.csv,142,don,don,v%inf,100-ch 1477,data/riverside_cats/LGW_riverside_reordered.cat,To fortheren every wight and don plesaunce,RIVERSIDE
LGW_gui_complete.csv,142,haven,han,v%pr_pl,100-ch 1510,data/riverside_cats/LGW_riverside_reordered.cat,That they han suffered in the salte se,RIVERSIDE
LGW_gui_complete.csv,142,don,don,v%inf,100-ch 1587,data/riverside_cats/LGW_riverside_reordered.cat,To don with gentil women his delyt,RIVERSIDE
LGW_gui_complete.csv,142,don,don,v%inf,100-ch 1601,data/riverside_cats/LGW_riverside_reordered.cat,He made hire don to Jason companye,RIVERSIDE
LGW_gui_complete.csv,142,haven,han,v%pr_pl,100-ch 1613,data/riverside_cats/LGW_riverside_reordered.cat,Ye han youreself yput in moche doute,RIVERSIDE
LGW_gui_complete.csv,142,shulen,shal,v%pr_pl,100-ch 1618,data/riverside_cats/LGW_riverside_reordered.cat,To fortheren yow so that ye shal nat die,RIVERSIDE
LGW_gui_complete.csv,142,don,don,v%pr_pl,100-ch 1622,data/riverside_cats/LGW_riverside_reordered.cat,Any reward and don me this honour,RIVERSIDE
LGW_gui_complete.csv,142,witen,wot,v%pr_1,100-ch 1623,data/riverside_cats/LGW_riverside_reordered.cat,I wot wel that my myght ne my labour,RIVERSIDE
LGW_gui_complete.csv,142,connen,can,v%pr_1,100-ch 1625,data/riverside_cats/LGW_riverside_reordered.cat,God thanke yow there I ne can ne may,RIVERSIDE
LGW_gui_complete.csv,142,setten,set,v%pt_pl,100-ch 1637,data/riverside_cats/LGW_riverside_reordered.cat,And terme set to come sone at nyght,RIVERSIDE
LGW_gui_complete.csv,142,seien,seyn,v%inf,100-ch 1680,data/riverside_cats/LGW_riverside_reordered.cat,Now mot I seyn the exilynge of kynges,RIVERSIDE
LGW_gui_complete.csv,142,willen,wol,v%pr_1,100-ch 1692,data/riverside_cats/LGW_riverside_reordered.cat,And in what wise I wol but shortly trete,RIVERSIDE
LGW_gui_complete.csv,142,hoten,highte,v%pt_3,100-ch 1705,data/riverside_cats/LGW_riverside_reordered.cat,A knyght that highte Colatyn up sterte,RIVERSIDE
LGW_gui_complete.csv,142,gon,go,v%pr_pl,100-ch 1710,data/riverside_cats/LGW_riverside_reordered.cat,Go we tonyght to Rome and we shal se,RIVERSIDE
LGW_gui_complete.csv,142,shulen,shal,v%pr_pl,100-ch 1710,data/riverside_cats/LGW_riverside_reordered.cat,Go we tonyght to Rome and we shal se,RIVERSIDE
LGW_gui_complete.csv,142,dreden,drede,v%imp,100-ch 1742,data/riverside_cats/LGW_riverside_reordered.cat,And seyde Drede the nat for I am here,RIVERSIDE
LGW_gui_complete.csv,142,ben,am,v%pr_1,100-ch 1742,data/riverside_cats/LGW_riverside_reordered.cat,And seyde Drede the nat for I am here,RIVERSIDE
LGW_gui_complete.csv,142,ben,am,v%pr_1,100-ch 1789,data/riverside_cats/LGW_riverside_reordered.cat,I am the kynges sone Tarquinius,RIVERSIDE
LGW_gui_complete.csv,142,leien,ley,v%inf,100-ch 1808,data/riverside_cats/LGW_riverside_reordered.cat,And ley hym in thy bed and loude crye,RIVERSIDE
LGW_gui_complete.csv,142,usen,used,v%pt_pl,100-ch 1830,data/riverside_cats/LGW_riverside_reordered.cat,In habit swich as women used tho,RIVERSIDE
LGW_gui_complete.csv,142,willen,wol,v%pr_1,100-ch 1853,data/riverside_cats/LGW_riverside_reordered.cat,I wol not have noo forgyft for nothing,RIVERSIDE
LGW_gui_complete.csv,142,reven,rafte,v%pt_3,100-ch 1855,data/riverside_cats/LGW_riverside_reordered.cat,And therwithal she rafte hirself hir lyf,RIVERSIDE
LGW_gui_complete.csv,142,mouen,may,v%pr_pl,100-ch 1867,data/riverside_cats/LGW_riverside_reordered.cat,Thurgh al the toun that men may see and here,RIVERSIDE
LGW_gui_complete.csv,142,witen,wot,v%pr_1,100-ch 1879,data/riverside_cats/LGW_riverside_reordered.cat,For wel I wot that Crist himselve telleth,RIVERSIDE
LGW_gui_complete.csv,142,haven,han,v%pr_pl,100-ch 1892,data/riverside_cats/LGW_riverside_reordered.cat,Ben wrothe and wreche han take for thy synne,RIVERSIDE
LGW_gui_complete.csv,142,ben,be,v%imp,100-ch 1893,data/riverside_cats/LGW_riverside_reordered.cat,Be red for shame Now I thy lyf begynne,RIVERSIDE
LGW_gui_complete.csv,142,slen,slayn,v%ppl,100-ch 1898,data/riverside_cats/LGW_riverside_reordered.cat,That he was slayn lernynge philosophie,RIVERSIDE
LGW_gui_complete.csv,142,shulen,shal,v%pr_pl,100-ch 1927,data/riverside_cats/LGW_riverside_reordered.cat,For to be slayne right as ye shal here,RIVERSIDE
LGW_gui_complete.csv,142,mouen,may,v%pr_pl,100-ch 1979,data/riverside_cats/LGW_riverside_reordered.cat,This woful lordes sone may ye nat here,RIVERSIDE
LGW_gui_complete.csv,142,don,do,v%pr_pl,100-ch 1988,data/riverside_cats/LGW_riverside_reordered.cat,Is that we do the gayler prively,RIVERSIDE
LGW_gui_complete.csv,142,don,don,v%inf,100-ch 1990,data/riverside_cats/LGW_riverside_reordered.cat,And don this woful man with hym to come,RIVERSIDE
LGW_gui_complete.csv,142,shulen,shul,v%pr_pl,100-ch 2003,data/riverside_cats/LGW_riverside_reordered.cat,And we shul make hym balles ek also,RIVERSIDE
LGW_gui_complete.csv,142,willen,wol,v%pr_1,100-ch 2032,data/riverside_cats/LGW_riverside_reordered.cat,I wol nat twynne after this aventure,RIVERSIDE
LGW_gui_complete.csv,142,willen,wol,v%pr_1,100-ch 2034,data/riverside_cats/LGW_riverside_reordered.cat,That as a wreche unknowe I wol yow serve,RIVERSIDE
LGW_gui_complete.csv,142,vouchen_sauf,vouchesauf,v%pr_pl,100-ch 2038,data/riverside_cats/LGW_riverside_reordered.cat,If that ye vouchesauf that in this place,RIVERSIDE
LGW_gui_complete.csv,142,haven,han,v%inf,100-ch 2039,data/riverside_cats/LGW_riverside_reordered.cat,Ye graunte me to han so gret a grace,RIVERSIDE
LGW_gui_complete.csv,142,haven,han,v%inf,100-ch 2040,data/riverside_cats/LGW_riverside_reordered.cat,That I may han nat but my mete and drynke,RIVERSIDE
LGW_gui_complete.csv,142,shulen,shal,v%pr_1,100-ch 2045,data/riverside_cats/LGW_riverside_reordered.cat,So slyly and so wel I shal me gye,RIVERSIDE
LGW_gui_complete.csv,142,haven,han,v%inf,100-ch 2048,data/riverside_cats/LGW_riverside_reordered.cat,To han my lyf and for to han presence,RIVERSIDE
LGW_gui_complete.csv,142,haven,han,v%inf,100-ch 2048,data/riverside_cats/LGW_riverside_reordered.cat,To han my lyf and for to han presence,RIVERSIDE
LGW_gui_complete.csv,142,don,don,v%pr_pl,100-ch 2049,data/riverside_cats/LGW_riverside_reordered.cat,Of yow that don to me this excellence,RIVERSIDE
LGW_gui_complete.csv,142,seien,seyn,v%inf,100-ch 2054,data/riverside_cats/LGW_riverside_reordered.cat,And if I durste seyn my lady bryght,RIVERSIDE
LGW_gui_complete.csv,142,vouchen_sauf,vouchesauf,v%pr_pl,100-ch 2071,data/riverside_cats/LGW_riverside_reordered.cat,But if ye vouchesauf to yeve it me,RIVERSIDE
LGW_gui_complete.csv,142,connen,can,v%pr_1,100-ch 2073,data/riverside_cats/LGW_riverside_reordered.cat,And mercy lady I can nat elles seye,RIVERSIDE
LGW_gui_complete.csv,142,wepen,wept,v%ppl,100-ch 2077,data/riverside_cats/LGW_riverside_reordered.cat,He wolde have wept for routhe of his penaunce,RIVERSIDE
LGW_gui_complete.csv,142,mouen,may,v%pr_1,100-ch 2086,data/riverside_cats/LGW_riverside_reordered.cat,And leve hereafter that I may yow fynde,RIVERSIDE
LGW_gui_complete.csv,142,leten,let,v%pr_1,100-ch 2093,data/riverside_cats/LGW_riverside_reordered.cat,Or that I let yow as a page serve,RIVERSIDE
LGW_gui_complete.csv,142,don,don,v%inf,100-ch 2095,data/riverside_cats/LGW_riverside_reordered.cat,But what is that that man nyl don for drede,RIVERSIDE
LGW_gui_complete.csv,142,gon,gon,v%inf,100-ch 2097,data/riverside_cats/LGW_riverside_reordered.cat,That she mot gon with me if that I go,RIVERSIDE
LGW_gui_complete.csv,142,witen,wot,v%pr_1,100-ch 2108,data/riverside_cats/LGW_riverside_reordered.cat,For thanne at erst I wot ye wole me leve,RIVERSIDE
LGW_gui_complete.csv,142,shulen,shal,v%pr_1,100-ch 2114,data/riverside_cats/LGW_riverside_reordered.cat,For now if that the sothe I shal yow say,RIVERSIDE
LGW_gui_complete.csv,142,haven,han,v%pr_pl,100-ch 2169,data/riverside_cats/LGW_riverside_reordered.cat,His maryners han don ryght as hym leste,RIVERSIDE
LGW_gui_complete.csv,142,willen,wol,v%pr_1,100-ch 2181,data/riverside_cats/LGW_riverside_reordered.cat,But I wol turne ageyn to Adryane,RIVERSIDE
LGW_gui_complete.csv,142,ben,am,v%pr_1,100-ch 2188,data/riverside_cats/LGW_riverside_reordered.cat,I am betrayed and hire her torente,RIVERSIDE
LGW_gui_complete.csv,142,mouen,may,v%pr_1,100-ch 2191,data/riverside_cats/LGW_riverside_reordered.cat,Where be ye that I may nat with yow mete,RIVERSIDE
LGW_gui_complete.csv,142,connen,can,v%pr_1,100-ch 2217,data/riverside_cats/LGW_riverside_reordered.cat,I can myselven in this cas nat rede,RIVERSIDE
LGW_gui_complete.csv,142,mouen,may,v%pr_pl,100-ch 2223,data/riverside_cats/LGW_riverside_reordered.cat,And in the signe of Taurus men may se,RIVERSIDE
LGW_gui_complete.csv,142,willen,wol,v%pr_1,100-ch 2225,data/riverside_cats/LGW_riverside_reordered.cat,I wol no more speke of this mateere,RIVERSIDE
LGW_gui_complete.csv,142,hoten,highte,v%pt_3,100-ch 2248,data/riverside_cats/LGW_riverside_reordered.cat,That highte Progne flour of hire cuntre,RIVERSIDE
LGW_gui_complete.csv,142,ben,am,v%pr_1,100-ch 2258,data/riverside_cats/LGW_riverside_reordered.cat,For I am wery of hym for to telle,RIVERSIDE
LGW_gui_complete.csv,142,vouchen_sauf,vouchesauf,v%inf,100-ch 2273,data/riverside_cats/LGW_riverside_reordered.cat,To vouchesauf that for a month or tweye,RIVERSIDE
LGW_gui_complete.csv,142,wepen,wepte,v%pt_3,100-ch 2316,data/riverside_cats/LGW_riverside_reordered.cat,And therwithal she wepte tenderly,RIVERSIDE
LGW_gui_complete.csv,142,don,don,v%inf,100-ch 2333,data/riverside_cats/LGW_riverside_reordered.cat,And don hym openly a vilenye,RIVERSIDE
LGW_gui_complete.csv,142,willen,wol,v%pr_1,100-ch 2349,data/riverside_cats/LGW_riverside_reordered.cat,And of hire sister forth I wol yow telle,RIVERSIDE
LGW_gui_complete.csv,142,mouen,may,v%pr_pl,100-ch 2387,data/riverside_cats/LGW_riverside_reordered.cat,Ye may be war of men if that yow liste,RIVERSIDE
LGW_gui_complete.csv,142,shulen,shal,v%pr_pl,100-ch 2391,data/riverside_cats/LGW_riverside_reordered.cat,Ful lytel while shal ye trewe hym have,RIVERSIDE
LGW_gui_complete.csv,142,mouen,may,v%pr_pl,100-ch 2396,data/riverside_cats/LGW_riverside_reordered.cat,That may ye fynde if that it like yow,RIVERSIDE
LGW_gui_complete.csv,142,mouen,may,v%pr_pl,100-ch 2402,data/riverside_cats/LGW_riverside_reordered.cat,Thus may these women preyen that it here,RIVERSIDE
LGW_gui_complete.csv,142,shouven,shof,v%pt_3,100-ch 2412,data/riverside_cats/LGW_riverside_reordered.cat,That shof so sore his sayl ne myghte stonde,RIVERSIDE
LGW_gui_complete.csv,142,haven,han,v%pr_pl,100-ch 2431,data/riverside_cats/LGW_riverside_reordered.cat,His wise folk to conseyl han hym yiven,RIVERSIDE
LGW_gui_complete.csv,142,loken,loke,v%imp,100-ch 2433,data/riverside_cats/LGW_riverside_reordered.cat,And loke what his grace myghte been,RIVERSIDE
LGW_gui_complete.csv,142,haven,han,v%pr_pl,100-ch 2459,data/riverside_cats/LGW_riverside_reordered.cat,Ye han wel herd of Theseus devyse,RIVERSIDE
LGW_gui_complete.csv,142,sweren,sworn,v%ppl,100-ch 2476,data/riverside_cats/LGW_riverside_reordered.cat,And hath hire sworn he wolde nat sojorne,RIVERSIDE
LGW_gui_complete.csv,142,lighten,lyghte,v%ppl,100-ch 2506,data/riverside_cats/LGW_riverside_reordered.cat,And foure tymes lyghte the world ageyn,RIVERSIDE
LGW_gui_complete.csv,142,shulen,shal,v%pr_1,100-ch 2507,data/riverside_cats/LGW_riverside_reordered.cat,But for al that yif I shal soothly seyn,RIVERSIDE
LGW_gui_complete.csv,142,witen,wot,v%pr_1,100-ch 2520,data/riverside_cats/LGW_riverside_reordered.cat,But I wot why ye come nat quod she,RIVERSIDE
LGW_gui_complete.csv,142,haven,han,v%pr_pl,100-ch 2522,data/riverside_cats/LGW_riverside_reordered.cat,And of the goddes that ye han forswore,RIVERSIDE
LGW_gui_complete.csv,142,mouen,may,v%pr_pl,100-ch 2529,data/riverside_cats/LGW_riverside_reordered.cat,May there swiche teres feyned be,RIVERSIDE
LGW_gui_complete.csv,142,mouen,may,v%pr_pl,100-ch 2537,data/riverside_cats/LGW_riverside_reordered.cat,In which men may here worthynesse se,RIVERSIDE
LGW_gui_complete.csv,142,mouen,may,v%pr_pl,100-ch 2539,data/riverside_cats/LGW_riverside_reordered.cat,That folk may rede forby as they go,RIVERSIDE
LGW_gui_complete.csv,142,mouen,may,v%pr_pl,100-ch 2543,data/riverside_cats/LGW_riverside_reordered.cat,But sothly of oo poynt yit may they rede,RIVERSIDE
LGW_gui_complete.csv,142,ben,be,v%imp,100-ch 2559,data/riverside_cats/LGW_riverside_reordered.cat,Be war ye wemen of youre subtyl fo,RIVERSIDE
LGW_gui_complete.csv,142,beren,born,v%ppl,100-ch 2568,data/riverside_cats/LGW_riverside_reordered.cat,And whan this child was born this Danao,RIVERSIDE
LGW_gui_complete.csv,142,iberen,yborn,v%ppl,100-ch 2577,data/riverside_cats/LGW_riverside_reordered.cat,To alle thewes goode yborn was she,RIVERSIDE
LGW_gui_complete.csv,142,shulen,shal,v%pr_1,100-ch 2641,data/riverside_cats/LGW_riverside_reordered.cat,That but thow do as I shal the devyse,RIVERSIDE
LGW_gui_complete.csv,142,shulen,shal,v%pr_1,100-ch 2651,data/riverside_cats/LGW_riverside_reordered.cat,After my myght God wot I shal fulfille,RIVERSIDE
LGW_gui_complete.csv,142,willen,wol,v%pr_1,100-ch 2660,data/riverside_cats/LGW_riverside_reordered.cat,But which I noot wherfore I wol be siker,RIVERSIDE
LGW_gui_complete.csv,142,shulen,shal,v%pr_pl,100-ch 2689,data/riverside_cats/LGW_riverside_reordered.cat,Allas and shal myne hondes blody be,RIVERSIDE
LGW_gui_complete.csv,142,moten,mot,v%pr_1,100-ch 2698,data/riverside_cats/LGW_riverside_reordered.cat,Or he or I mot nedes lese oure lyf,RIVERSIDE
LGW_gui_complete.csv,142,lepen,lep,v%pt_3,100-ch 2709,data/riverside_cats/LGW_riverside_reordered.cat,And at a wyndow lep he fro the lofte,RIVERSIDE
FriPro_gui_complete.csv,7,haven,han,v%pr_pl,The Friar's Prologue 1271,data/riverside_cats/FriPro_riv.cat,Ye han heer touched also moot I thee,RIVERSIDE
FriPro_gui_complete.csv,7,haven,han,v%pr_pl,The Friar's Prologue 1273,data/riverside_cats/FriPro_riv.cat,Ye han seyd muche thyng right wel I seye,RIVERSIDE
FriPro_gui_complete.csv,7,willen,wol,v%pr_1,The Friar's Prologue 1279,data/riverside_cats/FriPro_riv.cat,I wol yow of a somonour telle a game,RIVERSIDE
FriPro_gui_complete.csv,7,mouen,may,v%pr_pl,The Friar's Prologue 1280,data/riverside_cats/FriPro_riv.cat,Pardee ye may wel knowe by the name,RIVERSIDE
FriPro_gui_complete.csv,7,shulen,shal,v%pr_1,The Friar's Prologue 1292,data/riverside_cats/FriPro_riv.cat,By God I shal hym quiten every grot,RIVERSIDE
FriPro_gui_complete.csv,7,shulen,shal,v%pr_1,The Friar's Prologue 1293,data/riverside_cats/FriPro_riv.cat,I shal hym tellen which a greet honour,RIVERSIDE
FriPro_gui_complete.csv,7,shulen,shal,v%pr_1,The Friar's Prologue 1297,data/riverside_cats/FriPro_riv.cat,And his office I shal hym telle ywis,RIVERSIDE
TC2_gui_complete.csv,179,preien,prey,v%pr_1,Troilus and Criseyde; Book II 16,data/riverside_cats/TC2_riv.cat,Of al this werk but prey yow mekely,RIVERSIDE
TC2_gui_complete.csv,179,don,don,v%pr_pl,Troilus and Criseyde; Book II 39,data/riverside_cats/TC2_riv.cat,If that they ferde in love as men don here,RIVERSIDE
TC2_gui_complete.csv,179,shulen,shal,v%pr_1,Troilus and Criseyde; Book II 56,data/riverside_cats/TC2_riv.cat,As I shal synge on Mayes day the thrydde,RIVERSIDE
TC2_gui_complete.csv,179,remembren,remembryng,v%prp_abs,Troilus and Criseyde; Book II 72,data/riverside_cats/TC2_riv.cat,Remembryng hym his erand was to doone,RIVERSIDE
TC2_gui_complete.csv,179,don,doon,v%inf,Troilus and Criseyde; Book II 75,data/riverside_cats/TC2_riv.cat,To doon viage and took his way ful soone,RIVERSIDE
TC2_gui_complete.csv,179,shulen,shal,v%pr_pl,Troilus and Criseyde; Book II 92,data/riverside_cats/TC2_riv.cat,Ye nece yee shal faren wel the bet,RIVERSIDE
TC2_gui_complete.csv,179,ben,am,v%pr_1,Troilus and Criseyde; Book II 94,data/riverside_cats/TC2_riv.cat,But I am sory that I have yow let,RIVERSIDE
TC2_gui_complete.csv,179,haven,han,v%pr_pl,Troilus and Criseyde; Book II 101,data/riverside_cats/TC2_riv.cat,And we han herd how that kyng Layus deyde,RIVERSIDE
TC2_gui_complete.csv,179,tellen,telle,v%imp,Troilus and Criseyde; Book II 109,data/riverside_cats/TC2_riv.cat,But lat be this and telle me how ye fare,RIVERSIDE
TC2_gui_complete.csv,179,don,don,v%inf,Troilus and Criseyde; Book II 112,data/riverside_cats/TC2_riv.cat,And lat us don to May som observaunce,RIVERSIDE
TC2_gui_complete.csv,179,sitten,satte,v%pt_3,Troilus and Criseyde; Book II 117,data/riverside_cats/TC2_riv.cat,It satte me wel bet ay in a cave,RIVERSIDE
TC2_gui_complete.csv,179,gon,gon,v%inf,Troilus and Criseyde; Book II 119,data/riverside_cats/TC2_riv.cat,Lat maydens gon to daunce and yonge wyves,RIVERSIDE
TC2_gui_complete.csv,179,don,doon,v%inf,Troilus and Criseyde; Book II 121,data/riverside_cats/TC2_riv.cat,Yet koude I telle a thyng to doon yow pleye,RIVERSIDE
TC2_gui_complete.csv,179,shulen,shal,v%pr_1,Troilus and Criseyde; Book II 134,data/riverside_cats/TC2_riv.cat,And I youre borugh ne nevere shal for me,RIVERSIDE
TC2_gui_complete.csv,179,don,doon,v%pr_pl,Troilus and Criseyde; Book II 152,data/riverside_cats/TC2_riv.cat,As frendes doon whan thei ben mette yfere,RIVERSIDE
TC2_gui_complete.csv,179,meten,mette,v%ppl,Troilus and Criseyde; Book II 152,data/riverside_cats/TC2_riv.cat,As frendes doon whan thei ben mette yfere,RIVERSIDE
TC2_gui_complete.csv,179,seien,sey,v%pr_pl,Troilus and Criseyde; Book II 190,data/riverside_cats/TC2_riv.cat,Ye sey right sooth ywys quod Pandarus,RIVERSIDE
TC2_gui_complete.csv,179,haven,han,v%inf,Troilus and Criseyde; Book II 192,data/riverside_cats/TC2_riv.cat,He myghte han wondred upon Troilus,RIVERSIDE
TC2_gui_complete.csv,179,willen,wol,v%pr_1,Troilus and Criseyde; Book II 209,data/riverside_cats/TC2_riv.cat,He took his leve and seyde I wol gon henne,RIVERSIDE
TC2_gui_complete.csv,179,gon,gon,v%inf,Troilus and Criseyde; Book II 209,data/riverside_cats/TC2_riv.cat,He took his leve and seyde I wol gon henne,RIVERSIDE
TC2_gui_complete.csv,179,willen,wol,v%pr_pl,Troilus and Criseyde; Book II 212,data/riverside_cats/TC2_riv.cat,And namelich of wommen Wol ye so,RIVERSIDE
TC2_gui_complete.csv,179,ben,am,v%pr_1,Troilus and Criseyde; Book II 237,data/riverside_cats/TC2_riv.cat,That I best love and lothest am to greve,RIVERSIDE
TC2_gui_complete.csv,179,ben,am,v%pr_1,Troilus and Criseyde; Book II 241,data/riverside_cats/TC2_riv.cat,I am to no man holden trewely,RIVERSIDE
TC2_gui_complete.csv,179,shulen,shal,v%pr_1,Troilus and Criseyde; Book II 244,data/riverside_cats/TC2_riv.cat,As in my gylt I shal yow nevere offende,RIVERSIDE
TC2_gui_complete.csv,179,shulen,shal,v%pr_1,Troilus and Criseyde; Book II 252,data/riverside_cats/TC2_riv.cat,Tak it for good that I shal sey yow here,RIVERSIDE
TC2_gui_complete.csv,179,seien,sey,v%inf,Troilus and Criseyde; Book II 252,data/riverside_cats/TC2_riv.cat,Tak it for good that I shal sey yow here,RIVERSIDE
TC2_gui_complete.csv,179,connen,kan,v%pr_pl,Troilus and Criseyde; Book II 272,data/riverside_cats/TC2_riv.cat,Theras thei kan nought pleynly understonde,RIVERSIDE
TC2_gui_complete.csv,179,sen,sey,v%pt_pl,Troilus and Criseyde; Book II 277,data/riverside_cats/TC2_riv.cat,Sey ye me nevere er now What sey ye no,RIVERSIDE
TC2_gui_complete.csv,179,seien,sey,v%pr_pl,Troilus and Criseyde; Book II 277,data/riverside_cats/TC2_riv.cat,Sey ye me nevere er now What sey ye no,RIVERSIDE
TC2_gui_complete.csv,179,shulen,shal,v%pr_pl,Troilus and Criseyde; Book II 306,data/riverside_cats/TC2_riv.cat,Yet trist alwey ye shal me fynde trewe,RIVERSIDE
TC2_gui_complete.csv,179,tellen,telle,v%imp,Troilus and Criseyde; Book II 310,data/riverside_cats/TC2_riv.cat,Quod she come of and telle me what it is,RIVERSIDE
TC2_gui_complete.csv,179,willen,wol,v%pr_pl,Troilus and Criseyde; Book II 311,data/riverside_cats/TC2_riv.cat,For both I am agast what ye wol seye,RIVERSIDE
TC2_gui_complete.csv,179,don,doon,v%inf,Troilus and Criseyde; Book II 315,data/riverside_cats/TC2_riv.cat,So wol I doon now herkeneth I shall telle,RIVERSIDE
