headword,word,tag,line_number,filename,context,text_type,reason
willen,wol,v%pr_3,Troilus and Criseyde; Book II 460,data/riverside_cats/TC2_riv.cat,In my presence it wol be no solas,RIVERSIDE,Present 3rd sg must end in -th
ben,is,v%pr_3,Troilus and Criseyde; Book II 464,data/riverside_cats/TC2_riv.cat,A Lord What me is tid a sory chaunce,RIVERSIDE,Present 3rd sg must end in -th
don,doon,v%inf,Troilus and Criseyde; Book II 468,data/riverside_cats/TC2_riv.cat,I shal so doon myn honour shal I kepe,RIVERSIDE,Infinitive must end in -en or -e
stinten,for,v%pt_3,Troilus and Criseyde; Book II 469,data/riverside_cats/TC2_riv.cat,And ek his lif and stynte for to wepe,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
ben,is,v%pr_3,Troilus and Criseyde; Book II 470,data/riverside_cats/TC2_riv.cat,Of harmes two the lesse is for to chese,RIVERSIDE,Present 3rd sg must end in -th
don,doon,v%inf,Troilus and Criseyde; Book II 475,data/riverside_cats/TC2_riv.cat,Now wel quod she and I wol doon my peyne,RIVERSIDE,Infinitive must end in -en or -e
cesen,cesse,v%pr_3,Troilus and Criseyde; Book II 483,data/riverside_cats/TC2_riv.cat,But cesse cause ay cesseth maladie,RIVERSIDE,Present 3rd sg must end in -th
gon,go,v%pr_pl,Troilus and Criseyde; Book II 485,data/riverside_cats/TC2_riv.cat,That in this proces if ye depper go,RIVERSIDE,Present plural must end in -en or -e
ben,be,v%pr_3,Troilus and Criseyde; Book II 488,data/riverside_cats/TC2_riv.cat,Though al the world on o day be my fo,RIVERSIDE,Present 3rd sg must end in -th
haven,han,v%pr_pl,Troilus and Criseyde; Book II 492,data/riverside_cats/TC2_riv.cat,That of this thyng that ye han hight me here,RIVERSIDE,Present plural must end in -en or -e
haven,han,v%inf,Troilus and Criseyde; Book II 495,data/riverside_cats/TC2_riv.cat,Ne that I shal han cause in this matere,RIVERSIDE,Infinitive must end in -en or -e
witen,woot,v%pr_3,Troilus and Criseyde; Book II 502,data/riverside_cats/TC2_riv.cat,Woot noon of it but ye He seyde No,RIVERSIDE,Present 3rd sg must end in -th
connen,kan,v%pr_3,Troilus and Criseyde; Book II 503,data/riverside_cats/TC2_riv.cat,Kan he wel speke of love quod she I preye,RIVERSIDE,Present 3rd sg must end in -th
mouen,may,v%pr_3,Troilus and Criseyde; Book II 531,data/riverside_cats/TC2_riv.cat,That may my goost departe awey fro the,RIVERSIDE,Present 3rd sg must end in -th
ben,is,v%pr_3,Troilus and Criseyde; Book II 535,data/riverside_cats/TC2_riv.cat,That to myn hertes botme it is ysounded,RIVERSIDE,Present 3rd sg must end in -th
ben,is,v%pr_3,Troilus and Criseyde; Book II 537,data/riverside_cats/TC2_riv.cat,This is the werste I dar me nat bywreyen,RIVERSIDE,Present 3rd sg must end in -th
gon,goon,v%inf,Troilus and Criseyde; Book II 542,data/riverside_cats/TC2_riv.cat,And I with that gan stille awey to goon,RIVERSIDE,Infinitive must end in -en or -e
mouen,may,v%pr_3,Troilus and Criseyde; Book II 547,data/riverside_cats/TC2_riv.cat,That slepen so that no man may yow wake,RIVERSIDE,Present 3rd sg must end in -th
don,do,v%pr_pl,Troilus and Criseyde; Book II 549,data/riverside_cats/TC2_riv.cat,Ye frend quod he do ye youre hedes ake,RIVERSIDE,Present plural must end in -en or -e
wepen,wepte,v%pt_3,Troilus and Criseyde; Book II 562,data/riverside_cats/TC2_riv.cat,And ner I com and fond he wepte soore,RIVERSIDE,Strong pt sg must not end in -en or -e
ben,be,v%pr_3,Troilus and Criseyde; Book II 563,data/riverside_cats/TC2_riv.cat,And God so wys be my savacioun,RIVERSIDE,Present 3rd sg must end in -th
witen,woot,v%pr_3,Troilus and Criseyde; Book II 568,data/riverside_cats/TC2_riv.cat,And God woot nevere sith that I was born,RIVERSIDE,Present 3rd sg must end in -th
sweren,isworn,v%ppl,Troilus and Criseyde; Book II 570,data/riverside_cats/TC2_riv.cat,Ne nevere was to wight so depe isworn,RIVERSIDE,Strong participle must end in -en or -e
ben,is,v%pr_3,Troilus and Criseyde; Book II 585,data/riverside_cats/TC2_riv.cat,Wel in the ryng than is the ruby set,RIVERSIDE,Present 3rd sg must end in -th
ben,is,v%pr_3,Troilus and Criseyde; Book II 587,data/riverside_cats/TC2_riv.cat,Whan ye ben his al hool as he is youre,RIVERSIDE,Present 3rd sg must end in -th
helpen,helpe,v%pr_3,Troilus and Criseyde; Book II 590,data/riverside_cats/TC2_riv.cat,As helpe me God ye shenden every deel,RIVERSIDE,Present 3rd sg must end in -th
wenden,wente,v%pt_3,Troilus and Criseyde; Book II 596,data/riverside_cats/TC2_riv.cat,With this he took his leve and hom he wente,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
stinten,stente,v%pt_3,Troilus and Criseyde; Book II 598,data/riverside_cats/TC2_riv.cat,Criseyde aros no lenger she ne stente,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
mouen,may,v%pr_3,Troilus and Criseyde; Book II 607,data/riverside_cats/TC2_riv.cat,For man may love of possibilite,RIVERSIDE,Present 3rd sg must end in -th
mouen,may,v%pr_3,Troilus and Criseyde; Book II 608,data/riverside_cats/TC2_riv.cat,A womman so his herte may tobreste,RIVERSIDE,Present 3rd sg must end in -th
listen,leste,v%pr_3,Troilus and Criseyde; Book II 609,data/riverside_cats/TC2_riv.cat,And she naught love ayein but if hire leste,RIVERSIDE,Present 3rd sg must end in -th
gon,go,v%pr_pl,Troilus and Criseyde; Book II 615,data/riverside_cats/TC2_riv.cat,A go we se Cast up the yates wyde,RIVERSIDE,Present plural must end in -en or -e
ben,is,v%pr_3,Troilus and Criseyde; Book II 618,data/riverside_cats/TC2_riv.cat,Of Dardanus there opyn is the cheyne,RIVERSIDE,Present 3rd sg must end in -th
shulen,shal,v%pr_3,Troilus and Criseyde; Book II 623,data/riverside_cats/TC2_riv.cat,That shal bityden of necessitee,RIVERSIDE,Present 3rd sg must end in -th
haven,hadde,v%pt_3,Troilus and Criseyde; Book II 642,data/riverside_cats/TC2_riv.cat,That thirled hadde horn and nerf and rynde,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
heren,herde,v%pt_3,Troilus and Criseyde; Book II 646,data/riverside_cats/TC2_riv.cat,When he the peple upon hym herde cryen,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
casten,caste,v%pt_3,Troilus and Criseyde; Book II 648,data/riverside_cats/TC2_riv.cat,How sobrelich he caste down his yen,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
ben,is,v%pr_3,Troilus and Criseyde; Book II 653,data/riverside_cats/TC2_riv.cat,Remembryng hire right thus Lo this is he,RIVERSIDE,Present 3rd sg must end in -th
moten,moot,v%pr_3,Troilus and Criseyde; Book II 654,data/riverside_cats/TC2_riv.cat,Which that myn uncle swerith he moot be deed,RIVERSIDE,Present 3rd sg must end in -th
passen,paste,v%pt_3,Troilus and Criseyde; Book II 658,data/riverside_cats/TC2_riv.cat,Whil he and alle the peple forby paste,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
moten,mote,v%pr_3,Troilus and Criseyde; Book II 670,data/riverside_cats/TC2_riv.cat,Now whoso seith so mote he nevere ythe,RIVERSIDE,Present 3rd sg must end in -th
ben,be,v%pr_3,Troilus and Criseyde; Book II 672,data/riverside_cats/TC2_riv.cat,Er al be wrought withowten any drede,RIVERSIDE,Present 3rd sg must end in -th
witen,woot,v%pr_3,Troilus and Criseyde; Book II 686,data/riverside_cats/TC2_riv.cat,God woot that wel the sonner spedde he,RIVERSIDE,Present 3rd sg must end in -th
speden,spedde,v%pt_3,Troilus and Criseyde; Book II 686,data/riverside_cats/TC2_riv.cat,God woot that wel the sonner spedde he,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
ben,is,v%pr_3,Troilus and Criseyde; Book II 708,data/riverside_cats/TC2_riv.cat,Ek wel woot I my kynges sone is he,RIVERSIDE,Present 3rd sg must end in -th
forbeden,forbede,v%pr_3,Troilus and Criseyde; Book II 716,data/riverside_cats/TC2_riv.cat,For though a man forbede dronkenesse,RIVERSIDE,Present 3rd sg must end in -th
forbeden,forbet,v%pr_3,Troilus and Criseyde; Book II 717,data/riverside_cats/TC2_riv.cat,He naught forbet that every creature,RIVERSIDE,Present 3rd sg must end in -th
ben,be,v%pr_3,Troilus and Criseyde; Book II 718,data/riverside_cats/TC2_riv.cat,Be drynkeles for alwey as I gesse,RIVERSIDE,Present 3rd sg must end in -th
ben,is,v%pr_3,Troilus and Criseyde; Book II 723,data/riverside_cats/TC2_riv.cat,His thewes goode and that he is nat nyce,RIVERSIDE,Present 3rd sg must end in -th
mouen,may,v%pr_3,Troilus and Criseyde; Book II 727,data/riverside_cats/TC2_riv.cat,That he may make avaunt by juste cause,RIVERSIDE,Present 3rd sg must end in -th
shulen,shal,v%pr_3,Troilus and Criseyde; Book II 728,data/riverside_cats/TC2_riv.cat,He shal me nevere bynde in swich a clause,RIVERSIDE,Present 3rd sg must end in -th
ben,is,v%pr_3,Troilus and Criseyde; Book II 729,data/riverside_cats/TC2_riv.cat,Now sette a caas the hardest is ywys,RIVERSIDE,Present 3rd sg must end in -th
ben,is,v%pr_3,Troilus and Criseyde; Book II 739,data/riverside_cats/TC2_riv.cat,For out and out he is the worthieste,RIVERSIDE,Present 3rd sg must end in -th
ben,is,v%pr_3,Troilus and Criseyde; Book II 740,data/riverside_cats/TC2_riv.cat,Save only Ector which that is the beste,RIVERSIDE,Present 3rd sg must end in -th
ben,is,v%pr_3,Troilus and Criseyde; Book II 742,data/riverside_cats/TC2_riv.cat,But swich is love and ek myn aventure,RIVERSIDE,Present 3rd sg must end in -th
speden,spede,v%pr_3,Troilus and Criseyde; Book II 744,data/riverside_cats/TC2_riv.cat,For wel woot I myself so God me spede,RIVERSIDE,Present 3rd sg must end in -th
ben,is,v%pr_3,Troilus and Criseyde; Book II 749,data/riverside_cats/TC2_riv.cat,What wonder is though he of me have joye,RIVERSIDE,Present 3rd sg must end in -th
haven,have,v%pr_3,Troilus and Criseyde; Book II 749,data/riverside_cats/TC2_riv.cat,What wonder is though he of me have joye,RIVERSIDE,Present 3rd sg must end in -th
don,doon,v%inf,Troilus and Criseyde; Book II 757,data/riverside_cats/TC2_riv.cat,What shal I doon To what fyn lyve I thus,RIVERSIDE,Infinitive must end in -en or -e
ben,is,v%pr_3,Troilus and Criseyde; Book II 761,data/riverside_cats/TC2_riv.cat,Upon this knyght that is the worthieste,RIVERSIDE,Present 3rd sg must end in -th
mouen,may,v%pr_3,Troilus and Criseyde; Book II 763,data/riverside_cats/TC2_riv.cat,By alle right it may do me no shame,RIVERSIDE,Present 3rd sg must end in -th
don,do,v%inf,Troilus and Criseyde; Book II 763,data/riverside_cats/TC2_riv.cat,By alle right it may do me no shame,RIVERSIDE,Infinitive must end in -en or -e
ben,is,v%pr_3,Troilus and Criseyde; Book II 766,data/riverside_cats/TC2_riv.cat,And that a cloude is put with wynd to flighte,RIVERSIDE,Present 3rd sg must end in -th
overspreden,oversprat,v%pr_3,Troilus and Criseyde; Book II 767,data/riverside_cats/TC2_riv.cat,Which oversprat the sonne as for a space,RIVERSIDE,Present 3rd sg must end in -th
ben,is,v%pr_3,Troilus and Criseyde; Book II 778,data/riverside_cats/TC2_riv.cat,For love is yet the mooste stormy lyf,RIVERSIDE,Present 3rd sg must end in -th
ben,is,v%pr_3,Troilus and Criseyde; Book II 783,data/riverside_cats/TC2_riv.cat,Whan us is wo but wepe and sitte and thinke,RIVERSIDE,Present 3rd sg must end in -th
ben,is,v%pr_3,Troilus and Criseyde; Book II 784,data/riverside_cats/TC2_riv.cat,Oure wrecche is this oure owen wo to drynke,RIVERSIDE,Present 3rd sg must end in -th
ben,is,v%pr_3,Troilus and Criseyde; Book II 789,data/riverside_cats/TC2_riv.cat,But harm ydoon is doon whoso it rewe,RIVERSIDE,Present 3rd sg must end in -th
reuen,rewe,v%pr_3,Troilus and Criseyde; Book II 789,data/riverside_cats/TC2_riv.cat,But harm ydoon is doon whoso it rewe,RIVERSIDE,Present 3rd sg must end in -th
ben,is,v%pr_3,Troilus and Criseyde; Book II 794,data/riverside_cats/TC2_riv.cat,To what fyn is swich love I kan nat see,RIVERSIDE,Present 3rd sg must end in -th
ben,is,v%pr_3,Troilus and Criseyde; Book II 796,data/riverside_cats/TC2_riv.cat,Ther is no wight that woot I trowe so,RIVERSIDE,Present 3rd sg must end in -th
ben,be,v%pr_3,Troilus and Criseyde; Book II 802,data/riverside_cats/TC2_riv.cat,For though ther be no cause yet hem semen,RIVERSIDE,Present 3rd sg must end in -th
ben,be,v%pr_3,Troilus and Criseyde; Book II 803,data/riverside_cats/TC2_riv.cat,Al be for harm that folk hire frendes quemen,RIVERSIDE,Present 3rd sg must end in -th
mouen,may,v%pr_3,Troilus and Criseyde; Book II 804,data/riverside_cats/TC2_riv.cat,And who may stoppen every wikked tonge,RIVERSIDE,Present 3rd sg must end in -th
wenden,wente,v%pt_3,Troilus and Criseyde; Book II 813,data/riverside_cats/TC2_riv.cat,Adown the steyre anonright tho she wente,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
shulen,shal,v%pr_3,Troilus and Criseyde; Book II 827,data/riverside_cats/TC2_riv.cat,She seyde O Love to whom I have and shal,RIVERSIDE,Present 3rd sg must end in -th
haven,han,v%pr_pl,Troilus and Criseyde; Book II 834,data/riverside_cats/TC2_riv.cat,Ye blisful god han me so wel byset,RIVERSIDE,Present plural must end in -en or -e
ben,is,v%pr_3,Troilus and Criseyde; Book II 841,data/riverside_cats/TC2_riv.cat,As he that is the welle of worthynesse,RIVERSIDE,Present 3rd sg must end in -th
haven,have,v%pr_3,Troilus and Criseyde; Book II 847,data/riverside_cats/TC2_riv.cat,Now good thrift have he wherso that he be,RIVERSIDE,Present 3rd sg must end in -th
ben,be,v%pr_3,Troilus and Criseyde; Book II 847,data/riverside_cats/TC2_riv.cat,Now good thrift have he wherso that he be,RIVERSIDE,Present 3rd sg must end in -th
ben,is,v%pr_3,Troilus and Criseyde; Book II 851,data/riverside_cats/TC2_riv.cat,This is the righte lif that I am inne,RIVERSIDE,Present 3rd sg must end in -th
ben,is,v%pr_3,Troilus and Criseyde; Book II 855,data/riverside_cats/TC2_riv.cat,And whoso seith that for to love is vice,RIVERSIDE,Present 3rd sg must end in -th
ben,is,v%pr_3,Troilus and Criseyde; Book II 862,data/riverside_cats/TC2_riv.cat,What is the sonne wers of kynde right,RIVERSIDE,Present 3rd sg must end in -th
mouen,may,v%pr_3,Troilus and Criseyde; Book II 864,data/riverside_cats/TC2_riv.cat,May nought endure on it to see for bright,RIVERSIDE,Present 3rd sg must end in -th
ben,is,v%pr_3,Troilus and Criseyde; Book II 866,data/riverside_cats/TC2_riv.cat,No wele is worth that may no sorwe dryen,RIVERSIDE,Present 3rd sg must end in -th
mouen,may,v%pr_3,Troilus and Criseyde; Book II 866,data/riverside_cats/TC2_riv.cat,No wele is worth that may no sorwe dryen,RIVERSIDE,Present 3rd sg must end in -th
willen,wol,v%pr_3,Troilus and Criseyde; Book II 870,data/riverside_cats/TC2_riv.cat,As I have seyd wol love unto my laste,RIVERSIDE,Present 3rd sg must end in -th
ben,is,v%pr_3,Troilus and Criseyde; Book II 872,data/riverside_cats/TC2_riv.cat,In which myn herte growen is so faste,RIVERSIDE,Present 3rd sg must end in -th
ben,is,v%pr_3,Troilus and Criseyde; Book II 875,data/riverside_cats/TC2_riv.cat,Now woot I wel ther is no peril inne,RIVERSIDE,Present 3rd sg must end in -th
stinten,stente,v%pt_3,Troilus and Criseyde; Book II 876,data/riverside_cats/TC2_riv.cat,And of hir song right with that word she stente,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
ben,is,v%pr_3,Troilus and Criseyde; Book II 885,data/riverside_cats/TC2_riv.cat,And seyde Lord is ther swych blisse among,RIVERSIDE,Present 3rd sg must end in -th
witen,woot,v%pr_3,Troilus and Criseyde; Book II 890,data/riverside_cats/TC2_riv.cat,But wene ye that every wrecche woot,RIVERSIDE,Present 3rd sg must end in -th
ben,be,v%pr_3,Troilus and Criseyde; Book II 892,data/riverside_cats/TC2_riv.cat,They wenen all be love if oon be hoot,RIVERSIDE,Present 3rd sg must end in -th
ben,be,v%pr_3,Troilus and Criseyde; Book II 892,data/riverside_cats/TC2_riv.cat,They wenen all be love if oon be hoot,RIVERSIDE,Present 3rd sg must end in -th
witen,woot,v%pr_pl,Troilus and Criseyde; Book II 893,data/riverside_cats/TC2_riv.cat,Do wey do wey they woot no thyng of this,RIVERSIDE,Present plural must end in -en or -e
connen,kan,v%pr_3,Troilus and Criseyde; Book II 895,data/riverside_cats/TC2_riv.cat,Aught fair in hevene Why For they kan telle,RIVERSIDE,Present 3rd sg must end in -th
answeren,answerde,v%pt_3,Troilus and Criseyde; Book II 897,data/riverside_cats/TC2_riv.cat,Criseyde unto that purpos naught answerde,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
willen,wol,v%pr_3,Troilus and Criseyde; Book II 898,data/riverside_cats/TC2_riv.cat,But seyde Ywys it wol be nyght as faste,RIVERSIDE,Present 3rd sg must end in -th
heren,herde,v%pt_3,Troilus and Criseyde; Book II 899,data/riverside_cats/TC2_riv.cat,But every word which that she of hire herde,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
wenden,went,v%pt_pl,Troilus and Criseyde; Book II 910,data/riverside_cats/TC2_riv.cat,That she and alle hire folk in went yfeere,RIVERSIDE,Past plural must end in -en or -e
henten,hente,v%pt_3,Troilus and Criseyde; Book II 924,data/riverside_cats/TC2_riv.cat,Til at the laste the dede slep hire hente,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
setten,sette,v%pt_3,Troilus and Criseyde; Book II 927,data/riverside_cats/TC2_riv.cat,Under hire brest his longe clawes sette,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
gon,gon,v%inf,Troilus and Criseyde; Book II 929,data/riverside_cats/TC2_riv.cat,And dide his herte into hire brest to gon,RIVERSIDE,Infinitive must end in -en or -e
ben,is,v%pr_3,Troilus and Criseyde; Book II 933,data/riverside_cats/TC2_riv.cat,Of Troilus that is to paleis riden,RIVERSIDE,Present 3rd sg must end in -th
tellen,tolde,v%pt_1,Troilus and Criseyde; Book II 934,data/riverside_cats/TC2_riv.cat,Fro the scarmuch of the which I tolde,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
gon,go,v%inf,Troilus and Criseyde; Book II 944,data/riverside_cats/TC2_riv.cat,But ris and lat us soupe and go to reste,RIVERSIDE,Infinitive must end in -en or -e
dighten,dyghte,v%pt_3,Troilus and Criseyde; Book II 948,data/riverside_cats/TC2_riv.cat,And every wight out at the dore hym dyghte,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
heren,herde,v%pt_3,Troilus and Criseyde; Book II 951,data/riverside_cats/TC2_riv.cat,For wo til that he herde som tydynge,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
willen,wol,v%pr_3,Troilus and Criseyde; Book II 957,data/riverside_cats/TC2_riv.cat,Sire my nece wol do wel by the,RIVERSIDE,Present 3rd sg must end in -th
don,do,v%inf,Troilus and Criseyde; Book II 957,data/riverside_cats/TC2_riv.cat,Sire my nece wol do wel by the,RIVERSIDE,Infinitive must end in -en or -e
ben,is,v%pr_3,Troilus and Criseyde; Book II 964,data/riverside_cats/TC2_riv.cat,Algate a foot is hameled of thi sorwe,RIVERSIDE,Present 3rd sg must end in -th
haven,han,v%pr_pl,Troilus and Criseyde; Book II 966,data/riverside_cats/TC2_riv.cat,As ye han herd byfore al he hym tolde,RIVERSIDE,Present plural must end in -en or -e
tellen,tolde,v%pt_3,Troilus and Criseyde; Book II 966,data/riverside_cats/TC2_riv.cat,As ye han herd byfore al he hym tolde,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
ben,be,v%pr_3,Troilus and Criseyde; Book II 975,data/riverside_cats/TC2_riv.cat,And seyde Lord al thyn be that I have,RIVERSIDE,Present 3rd sg must end in -th
willen,wol,v%pr_3,Troilus and Criseyde; Book II 980,data/riverside_cats/TC2_riv.cat,It spredeth so for joie it wol tosterte,RIVERSIDE,Present 3rd sg must end in -th
don,doon,v%inf,Troilus and Criseyde; Book II 981,data/riverside_cats/TC2_riv.cat,But Lord how shal I doon How shal I lyven,RIVERSIDE,Infinitive must end in -en or -e
