headword,word,line_number,filename,context,is_elided,is_final,text_type
cold,colde,The Nun's Priest's Tale 3256,data/riverside_cats/NPT_riv.cat,Wommennes conseils been ful ofte colde,False,True,RIVERSIDE
nice,nyce,The Nun's Priest's Tale 3315,data/riverside_cats/NPT_riv.cat,Upon his leg whil he was yong and nyce,False,True,RIVERSIDE
dere,deere,The Nun's Priest's Tale 3347,data/riverside_cats/NPT_riv.cat,O Gaufred deere maister soverayn,False,False,RIVERSIDE
shrille,shrille,The Nun's Priest's Tale 3395,data/riverside_cats/NPT_riv.cat,Ne made nevere shoutes half so shrille,False,True,RIVERSIDE
wikke,wikke,The Nun's Priest's Tale 3423,data/riverside_cats/NPT_riv.cat,But sire I dide it in no wikke entente,True,False,RIVERSIDE
stille,stille,The Nun's Priest's Tale 3443,data/riverside_cats/NPT_riv.cat,Taketh the fruyt and lat the chaf be stille,False,True,RIVERSIDE
grene,grene,The Wife of Bath's Tale 861,data/riverside_cats/WBT_riv.cat,Daunced ful ofte in many a grene mede,False,False,RIVERSIDE
thikke,thikke,The Wife of Bath's Tale 868,data/riverside_cats/WBT_riv.cat,As thikke as motes in the sonnebeem,True,False,RIVERSIDE
riche,riche,The Wife of Bath's Tale 927,data/riverside_cats/WBT_riv.cat,Somme riche array somme seyden lust abedde,True,False,RIVERSIDE
fre,free,The Wife of Bath's Tale 936,data/riverside_cats/WBT_riv.cat,For to be free and do right as us lest,True,False,RIVERSIDE
wise,wise,The Wife of Bath's Tale 944,data/riverside_cats/WBT_riv.cat,We wol been holden wise and clene of synne,True,False,RIVERSIDE
clene,clene,The Wife of Bath's Tale 944,data/riverside_cats/WBT_riv.cat,We wol been holden wise and clene of synne,True,False,RIVERSIDE
stable,stable,The Wife of Bath's Tale 946,data/riverside_cats/WBT_riv.cat,For to been holden stable and eek secree,True,False,RIVERSIDE
secre,secree,The Wife of Bath's Tale 946,data/riverside_cats/WBT_riv.cat,For to been holden stable and eek secree,False,True,RIVERSIDE
long,longe,The Wife of Bath's Tale 976,data/riverside_cats/WBT_riv.cat,Myn housbonde hath longe asses erys two,True,False,RIVERSIDE
olde,olde,The Wife of Bath's Tale 1004,data/riverside_cats/WBT_riv.cat,Thise olde folk kan muchel thyng quod she,False,False,RIVERSIDE
noble,noble,The Wife of Bath's Tale 1026,data/riverside_cats/WBT_riv.cat,Ful many a noble wyf and many a mayde,False,False,RIVERSIDE
wise,wise,The Wife of Bath's Tale 1027,data/riverside_cats/WBT_riv.cat,And many a wydwe for that they been wise,False,True,RIVERSIDE
neue,newe,The Wife of Bath's Tale 1060,data/riverside_cats/WBT_riv.cat,For Goddes love as chees a newe requeste,False,False,RIVERSIDE
povre,poore,The Wife of Bath's Tale 1063,data/riverside_cats/WBT_riv.cat,For thogh that I be foul and oold and poore,False,True,RIVERSIDE
muche,muche,The Wife of Bath's Tale 1079,data/riverside_cats/WBT_riv.cat,Ther nas but hevynesse and muche sorwe,False,False,RIVERSIDE
foul,foule,The Wife of Bath's Tale 1082,data/riverside_cats/WBT_riv.cat,So wo was hym his wyf looked so foule,False,True,RIVERSIDE
straunge,strange,The Wife of Bath's Tale 1161,data/riverside_cats/WBT_riv.cat,Which is a strange thyng to thy persone,False,False,RIVERSIDE
noble,noble,The Wife of Bath's Tale 1165,data/riverside_cats/WBT_riv.cat,Thenketh hou noble as seith Valerius,True,False,RIVERSIDE
lef,leeve,The Wife of Bath's Tale 1171,data/riverside_cats/WBT_riv.cat,And therfore leeve housbonde I thus conclude,False,False,RIVERSIDE
rude,rude,The Wife of Bath's Tale 1172,data/riverside_cats/WBT_riv.cat,Al were it that myne auncestres were rude,False,True,RIVERSIDE
riche,riche,The Wife of Bath's Tale 1186,data/riverside_cats/WBT_riv.cat,I holde hym riche al hadde he nat a sherte,True,False,RIVERSIDE
povre,povre,The Wife of Bath's Tale 1187,data/riverside_cats/WBT_riv.cat,He that coveiteth is a povre wight,False,False,RIVERSIDE
riche,riche,The Wife of Bath's Tale 1190,data/riverside_cats/WBT_riv.cat,Is riche although ye holde hym but a knave,True,False,RIVERSIDE
loue,lowe,The Wife of Bath's Tale 1201,data/riverside_cats/WBT_riv.cat,Poverte ful ofte whan a man is lowe,False,True,RIVERSIDE
treu,trewe,The Wife of Bath's Tale 1221,data/riverside_cats/WBT_riv.cat,And be to yow a trewe humble wyf,False,False,RIVERSIDE
humble,humble,The Wife of Bath's Tale 1221,data/riverside_cats/WBT_riv.cat,And be to yow a trewe humble wyf,False,False,RIVERSIDE
dere,deere,The Wife of Bath's Tale 1230,data/riverside_cats/WBT_riv.cat,My lady and my love and wyf so deere,False,True,RIVERSIDE
wise,wise,The Wife of Bath's Tale 1231,data/riverside_cats/WBT_riv.cat,I put me in youre wise governance,False,False,RIVERSIDE
wroth,wrothe,The Wife of Bath's Tale 1239,data/riverside_cats/WBT_riv.cat,Kys me quod she we be no lenger wrothe,False,True,RIVERSIDE
treu,trewe,The Wife of Bath's Tale 1243,data/riverside_cats/WBT_riv.cat,But I to yow be also good and trewe,False,True,RIVERSIDE
neue,newe,The Wife of Bath's Tale 1244,data/riverside_cats/WBT_riv.cat,As evere was wyf syn that the world was newe,False,True,RIVERSIDE
yong,yonge,The Wife of Bath's Tale 1259,data/riverside_cats/WBT_riv.cat,Housbondes meeke yonge and fressh abedde,True,False,RIVERSIDE
olde,olde,The Wife of Bath's Tale 1263,data/riverside_cats/WBT_riv.cat,And olde and angry nygardes of dispence,True,False,RIVERSIDE
swete,swete,Troilus and Criseyde; Book V 63,data/riverside_cats/TC5_riv.cat,Whan she forgoth hire owen swete herte,False,False,RIVERSIDE
huge,huge,Troilus and Criseyde; Book V 65,data/riverside_cats/TC5_riv.cat,With hauk on honde and with an huge route,False,False,RIVERSIDE
pale,pale,Troilus and Criseyde; Book V 86,data/riverside_cats/TC5_riv.cat,With face pale and unto Diomede,True,False,RIVERSIDE
straunge,straunge,Troilus and Criseyde; Book V 120,data/riverside_cats/TC5_riv.cat,He seyde ek thus I woot yow thynketh straunge,False,True,RIVERSIDE
neue,newe,Troilus and Criseyde; Book V 121,data/riverside_cats/TC5_riv.cat,Ne wonder is for it is to yow newe,False,True,RIVERSIDE
treu,trewe,Troilus and Criseyde; Book V 124,data/riverside_cats/TC5_riv.cat,But wolde nevere God but if as trewe,False,True,RIVERSIDE
kinde,kynde,Troilus and Criseyde; Book V 126,data/riverside_cats/TC5_riv.cat,As any Troian is and ek as kynde,False,True,RIVERSIDE
fre,fre,Troilus and Criseyde; Book V 144,data/riverside_cats/TC5_riv.cat,And for the love of God my lady fre,False,True,RIVERSIDE
ouen,owene,Troilus and Criseyde; Book V 154,data/riverside_cats/TC5_riv.cat,Youre owene aboven every creature,True,False,RIVERSIDE
fair,faire,Troilus and Criseyde; Book V 172,data/riverside_cats/TC5_riv.cat,But myghte me so faire a grace falle,True,False,RIVERSIDE
dere,dere,Troilus and Criseyde; Book V 187,data/riverside_cats/TC5_riv.cat,And wol do fayn that is hym lief and dere,False,True,RIVERSIDE
large,large,Troilus and Criseyde; Book V 205,data/riverside_cats/TC5_riv.cat,He yaf an issue large and Deth he criede,True,False,RIVERSIDE
mad,madde,Troilus and Criseyde; Book V 206,data/riverside_cats/TC5_riv.cat,And in his throwes frenetik and madde,False,True,RIVERSIDE
dere,deere,Troilus and Criseyde; Book V 218,data/riverside_cats/TC5_riv.cat,Wher is myn owene lady lief and deere,False,True,RIVERSIDE
fresh,fresshe,Troilus and Criseyde; Book V 244,data/riverside_cats/TC5_riv.cat,Shal ben youre fresshe wommanliche face,False,False,RIVERSIDE
pale,pale,Troilus and Criseyde; Book V 275,data/riverside_cats/TC5_riv.cat,Although ful pale ywoxen was the moone,False,False,RIVERSIDE
shene,shene,Troilus and Criseyde; Book V 276,data/riverside_cats/TC5_riv.cat,And whiten gan the orisonte shene,False,True,RIVERSIDE
lef,leve,Troilus and Criseyde; Book V 307,data/riverside_cats/TC5_riv.cat,My swerd myn helm and leve brother deere,False,False,RIVERSIDE
dere,deere,Troilus and Criseyde; Book V 307,data/riverside_cats/TC5_riv.cat,My swerd myn helm and leve brother deere,False,True,RIVERSIDE
dere,deere,Troilus and Criseyde; Book V 342,data/riverside_cats/TC5_riv.cat,For wel thou woost my leve brother deere,False,True,RIVERSIDE
noble,noble,Troilus and Criseyde; Book V 384,data/riverside_cats/TC5_riv.cat,Allas allas so noble a creature,True,False,RIVERSIDE
dere,deere,Troilus and Criseyde; Book V 414,data/riverside_cats/TC5_riv.cat,This Troilus answerde O brother deere,False,True,RIVERSIDE
fin,fyne,Troilus and Criseyde; Book V 421,data/riverside_cats/TC5_riv.cat,But syn of fyne force I mot arise,False,False,RIVERSIDE
deinte,deynte,Troilus and Criseyde; Book V 438,data/riverside_cats/TC5_riv.cat,That deynte was al coste it gret richesse,False,False,RIVERSIDE
dere,deere,Troilus and Criseyde; Book V 467,data/riverside_cats/TC5_riv.cat,Welcome ywis myn owne lady deere,False,True,RIVERSIDE
olde,olde,Troilus and Criseyde; Book V 470,data/riverside_cats/TC5_riv.cat,The lettres ek that she of olde tyme,False,False,RIVERSIDE
lef,leve,Troilus and Criseyde; Book V 477,data/riverside_cats/TC5_riv.cat,And seyde Leve brother Pandarus,False,False,RIVERSIDE
dere,deere,Troilus and Criseyde; Book V 521,data/riverside_cats/TC5_riv.cat,And to Pandare his owen brother deere,False,True,RIVERSIDE
pale,pale,Troilus and Criseyde; Book V 536,data/riverside_cats/TC5_riv.cat,For which with chaunged dedlich pale face,False,False,RIVERSIDE
dere,dere,Troilus and Criseyde; Book V 567,data/riverside_cats/TC5_riv.cat,Me kaughte first my righte lady dere,False,True,RIVERSIDE
god,goode,Troilus and Criseyde; Book V 572,data/riverside_cats/TC5_riv.cat,Now goode swete love me wel I preye,False,False,RIVERSIDE
dere,deere,Troilus and Criseyde; Book V 576,data/riverside_cats/TC5_riv.cat,Herde I myn alderlevest lady deere,False,True,RIVERSIDE
pale,pale,Troilus and Criseyde; Book V 618,data/riverside_cats/TC5_riv.cat,To ben defet and pale and waxen lesse,True,False,RIVERSIDE
softe,softe,Troilus and Criseyde; Book V 636,data/riverside_cats/TC5_riv.cat,With softe vois he of his lady deere,False,False,RIVERSIDE
dere,deere,Troilus and Criseyde; Book V 636,data/riverside_cats/TC5_riv.cat,With softe vois he of his lady deere,False,True,RIVERSIDE
treu,trewe,Troilus and Criseyde; Book V 651,data/riverside_cats/TC5_riv.cat,I shal be glad if al the world be trewe,False,True,RIVERSIDE
dere,dere,Troilus and Criseyde; Book V 653,data/riverside_cats/TC5_riv.cat,Whan hennes rood my righte lady dere,False,True,RIVERSIDE
fre,free,Troilus and Criseyde; Book V 669,data/riverside_cats/TC5_riv.cat,Lo yonder is myn owene lady free,False,True,RIVERSIDE
sote,soote,Troilus and Criseyde; Book V 671,data/riverside_cats/TC5_riv.cat,And thennes comth this eyr that is so soote,False,True,RIVERSIDE
pale,pale,Troilus and Criseyde; Book V 708,data/riverside_cats/TC5_riv.cat,Ful pale ywoxen was hire brighte face,False,False,RIVERSIDE
wise,wise,Troilus and Criseyde; Book V 790,data/riverside_cats/TC5_riv.cat,For wise folk in bookes it expresse,False,False,RIVERSIDE
sterne,sterne,Troilus and Criseyde; Book V 801,data/riverside_cats/TC5_riv.cat,With sterne vois and myghty lymes square,False,False,RIVERSIDE
large,large,Troilus and Criseyde; Book V 804,data/riverside_cats/TC5_riv.cat,And som men seyn he was of tonge large,False,True,RIVERSIDE
mene,mene,Troilus and Criseyde; Book V 806,data/riverside_cats/TC5_riv.cat,Criseyde mene was of hire stature,False,False,RIVERSIDE
sobre,sobre,Troilus and Criseyde; Book V 820,data/riverside_cats/TC5_riv.cat,She sobre was ek symple and wys withal,False,False,RIVERSIDE
simple,symple,Troilus and Criseyde; Book V 820,data/riverside_cats/TC5_riv.cat,She sobre was ek symple and wys withal,True,False,RIVERSIDE
treu,trewe,Troilus and Criseyde; Book V 831,data/riverside_cats/TC5_riv.cat,Trewe as stiel in ech condicioun,True,False,RIVERSIDE
ethe,ethe,Troilus and Criseyde; Book V 850,data/riverside_cats/TC5_riv.cat,And he was ethe ynough to maken dwelle,False,False,RIVERSIDE
long,longe,Troilus and Criseyde; Book V 851,data/riverside_cats/TC5_riv.cat,And after this withouten longe lette,False,False,RIVERSIDE
wise,wise,Troilus and Criseyde; Book V 904,data/riverside_cats/TC5_riv.cat,What Wene ye youre wise fader wolde,False,False,RIVERSIDE
dere,deere,Troilus and Criseyde; Book V 911,data/riverside_cats/TC5_riv.cat,What wol ye more lufsom lady deere,False,True,RIVERSIDE
kinde,kynde,Troilus and Criseyde; Book V 920,data/riverside_cats/TC5_riv.cat,Than any Troian is and more kynde,False,True,RIVERSIDE
kinde,kynde,Troilus and Criseyde; Book V 970,data/riverside_cats/TC5_riv.cat,As konnyng and as parfit and as kynde,False,True,RIVERSIDE
noble,noble,Troilus and Criseyde; Book V 979,data/riverside_cats/TC5_riv.cat,And that ye ben of noble and heigh kynrede,True,False,RIVERSIDE
bright,brighte,Troilus and Criseyde; Book V 1022,data/riverside_cats/TC5_riv.cat,Inwith hire fadres faire brighte tente,False,False,RIVERSIDE
bai,baye,Troilus and Criseyde; Book V 1038,data/riverside_cats/TC5_riv.cat,That she hym yaf the faire baye stede,False,False,RIVERSIDE
treu,trewe,Troilus and Criseyde; Book V 1071,data/riverside_cats/TC5_riv.cat,To Diomede algate I wol be trewe,False,True,RIVERSIDE
neue,newe,Troilus and Criseyde; Book V 1148,data/riverside_cats/TC5_riv.cat,Almoost ywys al newe was my care,False,False,RIVERSIDE
swete,swete,Troilus and Criseyde; Book V 1189,data/riverside_cats/TC5_riv.cat,Er that the moone O deere herte swete,False,True,RIVERSIDE
strong,stronge,Troilus and Criseyde; Book V 1201,data/riverside_cats/TC5_riv.cat,So were his throwes sharpe and wonder stronge,False,True,RIVERSIDE
wod,woode,Troilus and Criseyde; Book V 1213,data/riverside_cats/TC5_riv.cat,Which that men clepeth woode jalousie,False,False,RIVERSIDE
lene,lene,Troilus and Criseyde; Book V 1221,data/riverside_cats/TC5_riv.cat,So was he lene and therto pale and wan,True,False,RIVERSIDE
pale,pale,Troilus and Criseyde; Book V 1221,data/riverside_cats/TC5_riv.cat,So was he lene and therto pale and wan,True,False,RIVERSIDE
feble,feble,Troilus and Criseyde; Book V 1222,data/riverside_cats/TC5_riv.cat,And feble that he walketh by potente,False,False,RIVERSIDE
dere,deere,Troilus and Criseyde; Book V 1226,data/riverside_cats/TC5_riv.cat,Priam ful ofte and ek his moder deere,False,True,RIVERSIDE
fast,faste,Troilus and Criseyde; Book V 1235,data/riverside_cats/TC5_riv.cat,That in a forest faste he welk to wepe,False,False,RIVERSIDE
gret,grete,Troilus and Criseyde; Book V 1250,data/riverside_cats/TC5_riv.cat,The blysful goddes thorugh here grete myght,False,False,RIVERSIDE
neue,newe,Troilus and Criseyde; Book V 1255,data/riverside_cats/TC5_riv.cat,What newe lust what beaute what science,False,False,RIVERSIDE
juste,juste,Troilus and Criseyde; Book V 1256,data/riverside_cats/TC5_riv.cat,What wratthe of juste cause have ye to me,False,False,RIVERSIDE
neue,newe,Troilus and Criseyde; Book V 1269,data/riverside_cats/TC5_riv.cat,I fele now so sharp a newe peyne,False,False,RIVERSIDE
lite,lite,Troilus and Criseyde; Book V 1290,data/riverside_cats/TC5_riv.cat,To knowe of this yee were it nevere so lite,False,True,RIVERSIDE
dere,deere,Troilus and Criseyde; Book V 1315,data/riverside_cats/TC5_riv.cat,And to Criseyde his owen lady deere,False,True,RIVERSIDE
noble,noble,Troilus and Criseyde; Book V 1323,data/riverside_cats/TC5_riv.cat,Me recomaunde unto youre noble grace,False,False,RIVERSIDE
long,longe,Troilus and Criseyde; Book V 1325,data/riverside_cats/TC5_riv.cat,As ye wel knowe how longe tyme agon,False,False,RIVERSIDE
treu,trewe,Troilus and Criseyde; Book V 1331,data/riverside_cats/TC5_riv.cat,For which to yow with dredful herte trewe,False,True,RIVERSIDE
dere,deere,Troilus and Criseyde; Book V 1340,data/riverside_cats/TC5_riv.cat,And over al this that ye my lady deere,False,True,RIVERSIDE
swete,swete,Troilus and Criseyde; Book V 1344,data/riverside_cats/TC5_riv.cat,Foryeve it me myn owen swete herte,False,False,RIVERSIDE
fre,free,Troilus and Criseyde; Book V 1362,data/riverside_cats/TC5_riv.cat,Right as youre herte ay kan my lady free,False,True,RIVERSIDE
treu,trewe,Troilus and Criseyde; Book V 1365,data/riverside_cats/TC5_riv.cat,As wisly as in al I am yow trewe,False,True,RIVERSIDE
blithe,blithe,Troilus and Criseyde; Book V 1383,data/riverside_cats/TC5_riv.cat,For was ther nevere herte yet so blithe,False,True,RIVERSIDE
dere,deere,Troilus and Criseyde; Book V 1401,data/riverside_cats/TC5_riv.cat,Iwis myne owene deere herte trewe,False,False,RIVERSIDE
treu,trewe,Troilus and Criseyde; Book V 1401,data/riverside_cats/TC5_riv.cat,Iwis myne owene deere herte trewe,False,True,RIVERSIDE
fre,free,Troilus and Criseyde; Book V 1405,data/riverside_cats/TC5_riv.cat,Iwys myn hertes day my lady free,False,True,RIVERSIDE
fair,faire,Troilus and Criseyde; Book V 1412,data/riverside_cats/TC5_riv.cat,And fareth wel goodly faire fresshe may,False,False,RIVERSIDE
fresh,fresshe,Troilus and Criseyde; Book V 1412,data/riverside_cats/TC5_riv.cat,And fareth wel goodly faire fresshe may,False,False,RIVERSIDE
dere,deere,Troilus and Criseyde; Book V 1457,data/riverside_cats/TC5_riv.cat,She gan first smyle and seyde O brother deere,False,True,RIVERSIDE
fre,free,Troilus and Criseyde; Book V 1475,data/riverside_cats/TC5_riv.cat,He loved so this fresshe mayden free,False,True,RIVERSIDE
long,longe,Troilus and Criseyde; Book V 1484,data/riverside_cats/TC5_riv.cat,For al to longe it were for to dwelle,True,False,RIVERSIDE
olde,olde,The Monk's Tale 1998,data/riverside_cats/MkT_riv.cat,Be war by thise ensamples trewe and olde,False,True,RIVERSIDE
ouen,owene,The Monk's Tale 2008,data/riverside_cats/MkT_riv.cat,With Goddes owene fynger wroght was he,False,False,RIVERSIDE
drie,dreye,The Monk's Tale 2043,data/riverside_cats/MkT_riv.cat,And of this asses cheke that was dreye,False,True,RIVERSIDE
dere,deere,The Monk's Tale 2052,data/riverside_cats/MkT_riv.cat,O noble almyghty Sampsoun lief and deere,False,True,RIVERSIDE
secre,secree,The Monk's Tale 2093,data/riverside_cats/MkT_riv.cat,Of swich thyng as they wolde han secree fayn,False,False,RIVERSIDE
long,longe,The Monk's Tale 2110,data/riverside_cats/MkT_riv.cat,And bar the hevene on his nekke longe,False,True,RIVERSIDE
blithe,blithe,The Monk's Tale 2192,data/riverside_cats/MkT_riv.cat,Upon a tyme and bad hem blithe bee,False,False,RIVERSIDE
kene,keene,The Monk's Tale 2249,data/riverside_cats/MkT_riv.cat,So worthy was in armes and so keene,False,True,RIVERSIDE
wilde,wilde,The Monk's Tale 2257,data/riverside_cats/MkT_riv.cat,And many a wilde hertes blood she shedde,False,False,RIVERSIDE
wilde,wilde,The Monk's Tale 2263,data/riverside_cats/MkT_riv.cat,She dorste wilde beestes dennes seke,False,False,RIVERSIDE
bonde,bonde,The Monk's Tale 2270,data/riverside_cats/MkT_riv.cat,To no man deigned hire for to be bonde,False,True,RIVERSIDE
dere,deere,The Monk's Tale 2278,data/riverside_cats/MkT_riv.cat,For ech of hem hadde oother lief and deere,False,True,RIVERSIDE
wilde,wilde,The Monk's Tale 2291,data/riverside_cats/MkT_riv.cat,Al were this Odenake wilde or tame,True,False,RIVERSIDE
tame,tame,The Monk's Tale 2291,data/riverside_cats/MkT_riv.cat,Al were this Odenake wilde or tame,False,True,RIVERSIDE
large,large,The Monk's Tale 2299,data/riverside_cats/MkT_riv.cat,And wys therwith and large with mesure,False,False,RIVERSIDE
bright,brighte,Troilus and Criseyde; Book IV 38,data/riverside_cats/TC4_riv.cat,But on a day wel armed brighte and shene,True,False,RIVERSIDE
shene,shene,Troilus and Criseyde; Book IV 38,data/riverside_cats/TC4_riv.cat,But on a day wel armed brighte and shene,False,True,RIVERSIDE
lef,leeve,Troilus and Criseyde; Book IV 82,data/riverside_cats/TC4_riv.cat,And for the Grekis weren me so leeve,False,True,RIVERSIDE
wroth,wrothe,Troilus and Criseyde; Book IV 122,data/riverside_cats/TC4_riv.cat,Ben with the folk of Troie alwey so wrothe,False,True,RIVERSIDE
treu,trewe,Troilus and Criseyde; Book IV 197,data/riverside_cats/TC4_riv.cat,O Juvenal lord trewe is thy sentence,True,False,RIVERSIDE
bar,bare,Troilus and Criseyde; Book IV 226,data/riverside_cats/TC4_riv.cat,Ech after other til the tree be bare,False,True,RIVERSIDE
pale,pale,Troilus and Criseyde; Book IV 235,data/riverside_cats/TC4_riv.cat,Ful lik a ded ymage pale and wan,True,False,RIVERSIDE
dere,deere,Troilus and Criseyde; Book IV 285,data/riverside_cats/TC4_riv.cat,To reve a wight that most is to hym deere,False,True,RIVERSIDE
pale,pale,Troilus and Criseyde; Book IV 379,data/riverside_cats/TC4_riv.cat,This Pandarus ful ded and pale of hewe,True,False,RIVERSIDE
treu,trewe,Troilus and Criseyde; Book IV 381,data/riverside_cats/TC4_riv.cat,As wisly were it fals as it is trewe,False,True,RIVERSIDE
dere,deere,Troilus and Criseyde; Book IV 405,data/riverside_cats/TC4_riv.cat,Forthi be glad myn owen deere brother,False,False,RIVERSIDE
dere,deere,Troilus and Criseyde; Book IV 412,data/riverside_cats/TC4_riv.cat,Ech for his vertu holden is for deere,False,True,RIVERSIDE
neue,newe,Troilus and Criseyde; Book IV 416,data/riverside_cats/TC4_riv.cat,And upon newe cas lith newe avys,False,False,RIVERSIDE
neue,newe,Troilus and Criseyde; Book IV 416,data/riverside_cats/TC4_riv.cat,And upon newe cas lith newe avys,True,False,RIVERSIDE
lef,leeve,Troilus and Criseyde; Book IV 458,data/riverside_cats/TC4_riv.cat,It lith nat in my power leeve brother,False,False,RIVERSIDE
swete,swete,Troilus and Criseyde; Book IV 507,data/riverside_cats/TC4_riv.cat,But now thi comynge is to me so swete,False,True,RIVERSIDE
stille,stille,Troilus and Criseyde; Book IV 521,data/riverside_cats/TC4_riv.cat,And Pandarus gan holde his tunge stille,False,True,RIVERSIDE
nice,nyce,Troilus and Criseyde; Book IV 536,data/riverside_cats/TC4_riv.cat,Now is nat this a nyce vanitee,False,False,RIVERSIDE
dere,deere,Troilus and Criseyde; Book IV 541,data/riverside_cats/TC4_riv.cat,And seyde Parde leve brother deere,False,True,RIVERSIDE
ded,dede,Troilus and Criseyde; Book IV 626,data/riverside_cats/TC4_riv.cat,Shulle in a strete as dogges liggen dede,False,True,RIVERSIDE
dere,deere,Troilus and Criseyde; Book IV 650,data/riverside_cats/TC4_riv.cat,Er thow be war and shortly brother deere,False,True,RIVERSIDE
neue,newe,Troilus and Criseyde; Book IV 662,data/riverside_cats/TC4_riv.cat,Fro man to man and made this tale al newe,False,True,RIVERSIDE
smal,smale,Troilus and Criseyde; Book IV 737,data/riverside_cats/TC4_riv.cat,She rente and ek hire fyngeres longe and smale,False,True,RIVERSIDE
pale,pale,Troilus and Criseyde; Book IV 740,data/riverside_cats/TC4_riv.cat,Hire hewe whilom bright that tho was pale,False,True,RIVERSIDE
blak,blake,Troilus and Criseyde; Book IV 779,data/riverside_cats/TC4_riv.cat,Shul blake ben in tokenyng herte swete,False,False,RIVERSIDE
swete,swete,Troilus and Criseyde; Book IV 779,data/riverside_cats/TC4_riv.cat,Shul blake ben in tokenyng herte swete,False,True,RIVERSIDE
tender,tendre,Troilus and Criseyde; Book IV 795,data/riverside_cats/TC4_riv.cat,How shal youre tendre herte this sustene,False,False,RIVERSIDE
secre,secree,Troilus and Criseyde; Book IV 810,data/riverside_cats/TC4_riv.cat,Unto Criseyde in a ful secree wise,False,False,RIVERSIDE
purpure,purpre,Troilus and Criseyde; Book IV 869,data/riverside_cats/TC4_riv.cat,Aboute hire eyen two a purpre ryng,False,False,RIVERSIDE
dere,deere,Troilus and Criseyde; Book IV 895,data/riverside_cats/TC4_riv.cat,And for the love of God my nece deere,False,True,RIVERSIDE
lef,leeve,Troilus and Criseyde; Book IV 926,data/riverside_cats/TC4_riv.cat,And nought encresse leeve nece swete,False,False,RIVERSIDE
swete,swete,Troilus and Criseyde; Book IV 926,data/riverside_cats/TC4_riv.cat,And nought encresse leeve nece swete,False,True,RIVERSIDE
wise,wise,Troilus and Criseyde; Book IV 936,data/riverside_cats/TC4_riv.cat,Women ben wise in short avysement,True,False,RIVERSIDE
fre,fre,Troilus and Criseyde; Book IV 971,data/riverside_cats/TC4_riv.cat,But that fre chois is yeven us everychon,False,False,RIVERSIDE
smothe,smothe,Troilus and Criseyde; Book IV 996,data/riverside_cats/TC4_riv.cat,That han hire top ful heighe and smothe yshore,False,False,RIVERSIDE
fre,fre,Troilus and Criseyde; Book IV 1059,data/riverside_cats/TC4_riv.cat,For to destruye oure fre chois every del,False,False,RIVERSIDE
ded,dede,Troilus and Criseyde; Book IV 1092,data/riverside_cats/TC4_riv.cat,That in thyn hed thyne eyen semen dede,False,True,RIVERSIDE
bitter,bittre,Troilus and Criseyde; Book IV 1136,data/riverside_cats/TC4_riv.cat,As bittre weren out of teris kynde,False,False,RIVERSIDE
grene,grene,Troilus and Criseyde; Book IV 1154,data/riverside_cats/TC4_riv.cat,And thus she lith with hewes pale and grene,False,True,RIVERSIDE
ofte,ofte,Troilus and Criseyde; Book IV 1161,data/riverside_cats/TC4_riv.cat,But ofte tyme hire colde mowth he kiste,False,False,RIVERSIDE
bar,bare,Troilus and Criseyde; Book IV 1168,data/riverside_cats/TC4_riv.cat,With sorweful vois and herte of blisse al bare,False,True,RIVERSIDE
drie,dreye,Troilus and Criseyde; Book IV 1173,data/riverside_cats/TC4_riv.cat,He gan tho teeris wypen of ful dreye,False,True,RIVERSIDE
sterne,sterne,Troilus and Criseyde; Book IV 1184,data/riverside_cats/TC4_riv.cat,And after this with sterne and cruel herte,True,False,RIVERSIDE
dere,deere,Troilus and Criseyde; Book IV 1209,data/riverside_cats/TC4_riv.cat,And thow Criseyde o swete herte deere,False,True,RIVERSIDE
bar,bare,Troilus and Criseyde; Book IV 1225,data/riverside_cats/TC4_riv.cat,As it lay bare and gan for fere crye,True,False,RIVERSIDE
swete,sweete,Troilus and Criseyde; Book IV 1274,data/riverside_cats/TC4_riv.cat,This al and som my deere herte sweete,False,True,RIVERSIDE
dere,deere,Troilus and Criseyde; Book IV 1311,data/riverside_cats/TC4_riv.cat,That day by day myn owne herte deere,False,True,RIVERSIDE
dere,deere,Troilus and Criseyde; Book IV 1352,data/riverside_cats/TC4_riv.cat,For if that it be pees myn herte deere,False,True,RIVERSIDE
huge,huge,Troilus and Criseyde; Book IV 1387,data/riverside_cats/TC4_riv.cat,And that shal ben an huge quantite,False,False,RIVERSIDE
treu,trewe,Troilus and Criseyde; Book IV 1417,data/riverside_cats/TC4_riv.cat,And that hire herte trewe was and kynde,False,False,RIVERSIDE
kinde,kynde,Troilus and Criseyde; Book IV 1417,data/riverside_cats/TC4_riv.cat,And that hire herte trewe was and kynde,False,True,RIVERSIDE
treu,trewe,Troilus and Criseyde; Book IV 1420,data/riverside_cats/TC4_riv.cat,And was in purpos evere to be trewe,False,True,RIVERSIDE
treu,trewe,Troilus and Criseyde; Book IV 1439,data/riverside_cats/TC4_riv.cat,That of hire heste he myghte hire trewe fynde,False,False,RIVERSIDE
swete,swete,Troilus and Criseyde; Book IV 1449,data/riverside_cats/TC4_riv.cat,Dwelle rather here myn owen swete herte,False,False,RIVERSIDE
dere,deere,Troilus and Criseyde; Book IV 1450,data/riverside_cats/TC4_riv.cat,For trewely myn owne lady deere,False,True,RIVERSIDE
